full_name,census_tract,associates,bachelors,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,museums,pharmacies,population,poverty,self_income,score
"Census Tract 7312.05, Ocean County, New Jersey",7312.05,-0.21124624093067768,-0.6826801177858529,-0.4473011021731187,0.532310598370436,-0.18152416494462872,-0.21138706706648092,-0.5721786115269833,-0.4185952993155044,-1.075795859773143,1.189331771687562,-0.3087890676098737,-0.4473011021731187,-0.31391552827824526,-1.0657659366891798,22.55241549546196
"Census Tract 7312.06, Ocean County, New Jersey",7312.06,-0.6977184410534433,-1.105349892454702,-1.1944177419755535,-0.4085632926983028,-0.2581653239947477,0.48253941014395335,-0.5721786115269833,-1.2511938101077742,-1.0697463471459023,1.189331771687562,-0.9012624005849157,-1.1944177419755535,-0.6525429778048328,-1.1794788312938616,13.7098033237737
"Census Tract 7320.01, Ocean County, New Jersey",7320.01,2.1784417596723813,0.3292288008794705,1.071084655011571,-0.6965859124132229,-0.7180122782954613,-0.531660825778989,-0.5721786115269833,1.1000515008336456,0.08021100772318354,1.189331771687562,-1.1974990670724366,1.071084655011571,-0.7556035059216204,0.784652984605187,39.45618404553291
"Census Tract 7320.02, Ocean County, New Jersey",7320.02,2.067491959644382,0.7498164584317243,2.5057418232528845,1.588393537325143,-0.5494017283851996,-0.6917977051352431,-0.5721786115269833,2.526903107336452,-0.5137411411331593,1.189331771687562,-0.012552401122352683,2.5057418232528845,1.5285543213198338,0.6295899465078937,54.99544988872811
"Census Tract 7321.01, Ocean County, New Jersey",7321.01,0.20694915917485765,0.3084076297135173,1.094700410867395,0.10987742278855331,-0.7180122782954613,-0.6917977051352431,-0.5721786115269833,1.123671316742646,-0.42519827449809333,1.189331771687562,-0.3087890676098737,1.094700410867395,0.6472816421170997,2.3042707579586614,41.362328822788356
"Census Tract 7321.03, Ocean County, New Jersey",7321.03,-0.979360241124518,-0.9304520546606955,-1.058090424080569,0.6667211542373987,-0.7180122782954613,-0.6917977051352431,-0.5721786115269833,-1.0412995369164282,0.09560976713797761,1.189331771687562,0.28368426536516833,-1.058090424080569,-0.7219510885773632,-0.7866524681140518,17.380067021828282
"Census Tract 7321.04, Ocean County, New Jersey",7321.04,1.4786045594957713,-0.40575854127867594,-0.3657194001257264,0.7627286941423721,0.26299455754606116,-0.18469758717377188,-0.5721786115269833,-0.33699957162986605,-0.3108074902739088,1.189331771687562,-0.012552401122352683,-0.3657194001257264,-0.1750993067331845,-0.22842553096379592,26.888153032698092
"Census Tract 7330, Ocean County, New Jersey",7330.0,5.071671160402514,1.3994369988094628,2.3087649505463514,-0.04373464105940407,-0.7180122782954613,4.832924632655522,-0.5721786115269833,2.337944580064448,-0.12382255452283793,1.189331771687562,-0.3087890676098737,2.3087649505463514,0.15511503845733882,0.7639779128588812,57.63586532316719
"Census Tract 7340.01, Ocean County, New Jersey",7340.01,1.956542159616383,0.9351248818087073,1.6904615245029573,2.7212825082038288,-0.45743233752505696,0.9629500482127156,-0.3191417045165806,1.7195348544469784,-0.31355726874083634,1.189331771687562,-0.3087890676098737,1.6904615245029573,-0.37491053471471136,0.5572271953958234,48.28611907851379
"Census Tract 7340.02, Ocean County, New Jersey",7340.02,2.314995359706842,0.10227803517058108,1.1939939298066555,6.427173548535801,-0.24283709218472388,1.0697079677835515,-0.5721786115269833,1.2229819063600347,-0.32510633830193186,1.189331771687562,-0.3087890676098737,1.1939939298066555,0.9122944287031248,1.063766453180315,46.887076550041826
"Census Tract 7340.03, Ocean County, New Jersey",7340.03,1.5980889595259242,-0.24751764041743193,1.6754333162310693,2.35645385656493,-0.7180122782954613,4.005550755981543,-0.5721786115269833,1.6395495687551356,-0.669928558054642,1.189331771687562,-0.3087890676098737,1.6754333162310693,1.3687053389346124,0.19541343983547244,48.00538864069358
"Census Tract 7350.01, Ocean County, New Jersey",7350.01,2.85267515984253,0.2251229450497047,1.4221006625049564,-0.3125557527933295,-0.7180122782954613,-0.6917977051352431,0.12739401373707132,1.451127855481063,-0.457645660407838,1.189331771687562,-0.3087890676098737,1.4221006625049564,-0.4106662281429846,0.8260031280977985,43.81795640835669
"Census Tract 7350.02, Ocean County, New Jersey",7350.02,2.4771527597477636,1.1266796565354764,2.337747923642136,0.28269099461750535,-0.7180122782954613,0.42916045035853534,0.2018166334460133,2.2429285024305137,-0.4086996036965283,1.189331771687562,-0.3087890676098737,2.337747923642136,0.2792083274142871,1.156804276038691,53.01681607570973
"Census Tract 7351.01, Ocean County, New Jersey",7351.01,0.10453395914901227,-0.895056063678575,-0.9829493827211286,-0.5429738485652655,-0.7180122782954613,-0.47828186599357103,-0.5721786115269833,-0.9543356692514716,-0.6963264313371461,1.189331771687562,-1.1974990670724366,-0.9829493827211286,-0.6420265973847525,-0.9934031855771095,16.57899776525182
"Census Tract 7351.03, Ocean County, New Jersey",7351.03,-0.04055424088760203,0.10852438652036703,-0.1843074574150777,0.14828043875054264,0.30897925297613255,-0.6917977051352431,-0.5721786115269833,-0.1555564403289072,0.3084426204781671,1.189331771687562,-0.3087890676098737,-0.1843074574150777,-0.34546466953848637,0.2987887985670013,27.831890334100613
"Census Tract 7351.04, Ocean County, New Jersey",7351.04,0.21548375917701143,-0.14549390170426146,-0.09735853812772538,-0.5045708326032762,-0.12021123770453358,1.7636344449939856,-0.45310241999267614,-0.07664478263292804,0.058762735681148946,1.189331771687562,-0.3087890676098737,-0.09735853812772538,-0.14144688938892735,0.2781137268206955,29.292071086686395
"Census Tract 7360.01, Ocean County, New Jersey",7360.01,0.7702327593170073,-0.3891016043459134,-0.5922159676520392,0.41710155048446806,-0.7180122782954613,1.8170134047794038,-0.5721786115269833,-0.5683664047384852,-0.31905682567469135,1.189331771687562,-0.3087890676098737,-0.5922159676520392,-0.7787395428457972,0.5055395160300591,25.183348967507555
"Census Tract 7360.02, Ocean County, New Jersey",7360.02,-0.8854796411008264,-1.2052915140512772,-1.589444930836611,-0.5813768645272549,-0.5953864238152711,-0.611729265457116,-0.45310241999267614,-1.5609354869144407,-0.3960506227486617,1.189331771687562,0.5799209318526893,-1.589444930836611,-0.9217623165588901,-0.8073275398603575,11.899026040680925
"Census Tract 7361.01, Ocean County, New Jersey",7361.01,0.6422137592847006,-0.04347016299109101,1.0281469170918909,3.239723223690685,0.6615285846066796,0.3224025307876993,3.8336404752423823,0.9218292535202776,-0.6347313936779698,1.189331771687562,-0.012552401122352683,1.0281469170918909,0.2855181556663353,-0.44551378430000654,40.18728853859304
"Census Tract 7361.02, Ocean County, New Jersey",7361.02,3.41595875998468,0.023157584739959092,1.7269586017346854,-0.4469663086602922,-0.2275088603747001,0.028818251967900187,-0.5721786115269833,1.7560382063063429,-0.6908268744032912,1.189331771687562,0.28368426536516833,1.7269586017346854,0.7482388941498712,2.748784800504235,50.17622792738994
"Census Tract 7361.05, Ocean County, New Jersey",7361.05,-0.16857324091990877,-0.6118881358216122,-0.7038540862432077,0.7435271861613775,-0.2581653239947477,2.030529243921076,-0.5721786115269833,-0.6998858342317837,-0.44609659084674247,1.189331771687562,-0.9012624005849157,-0.7038540862432077,-0.8439411014502954,-0.35247596144163057,21.959769753005506
"Census Tract 7370, Ocean County, New Jersey",7370.0,-0.26245384094360036,-0.47655052324291663,-0.5782612028281432,-0.005331625097414728,-0.5187452647651521,0.16226565143144522,0.2911237770967437,-0.5495779148108711,-0.6215324570367178,1.189331771687562,0.28368426536516833,-0.5782612028281432,-0.36860070646266313,-0.7246272528751345,22.7488488817911
"Census Tract 7380.01, Ocean County, New Jersey",7380.01,-0.2795230409479079,-0.30373480256550545,-1.1777793685316775,0.532310598370436,-0.6107146556252948,-0.21138706706648092,-0.5721786115269833,-1.1491991505007264,2.438970976653604,1.189331771687562,-1.1974990670724366,-1.1777793685316775,-0.49059071933559534,-0.37315103318793635,18.8307074636213
"Census Tract 7380.02, Ocean County, New Jersey",7380.02,-0.9878948411266718,-0.7076655231849966,-1.7279191356275796,0.10987742278855331,-0.6107146556252948,-0.6917977051352431,-0.5275250397016181,-1.699433498380853,1.978108105596553,1.189331771687562,-1.1974990670724366,-1.7279191356275796,-0.8544574818703758,-0.49720146366577095,12.007522846109648
"Census Tract 7381, Ocean County, New Jersey",7381.0,-0.9281526411115953,-0.5973133160054449,-1.5255750456810868,-0.4277648006792975,-0.6873558146754137,0.028818251967900187,-0.45310241999267614,-1.5051068311295301,3.2083589916999227,1.189331771687562,-1.1974990670724366,-1.5255750456810868,-0.9070393839707777,-0.3938261049342421,14.881452753856186
"Census Tract 7390, Ocean County, New Jersey",7390.0,-0.5611648410189828,-0.47030417189313073,-1.287270600226862,0.43630305846546275,-0.7180122782954613,0.002128772075191175,-0.48287146787625296,-1.2587092060788199,1.6915811893427062,1.189331771687562,-1.1974990670724366,-1.287270600226862,-0.7808428189298133,0.09203808110394358,17.400407449177273
"Census Tract 7391, Ocean County, New Jersey",7391.0,-1.1159138411589786,-1.1553207032529895,-1.5513376884328949,-0.35095876875531884,-0.7180122782954613,0.10888669164602721,-0.5721786115269833,-1.5426838109847585,-1.4145685668986125,1.189331771687562,-1.1974990670724366,-1.5513376884328949,-0.541069345351981,-1.3242043335180018,9.904375998296745
"Census Tract 74, Essex County, New Jersey",74.0,-1.5426438412666676,-0.8783991267458126,0.49088847137189284,-0.6965859124132229,-0.7180122782954613,-0.6917977051352431,-0.11075836933154302,-0.7718189099546492,-0.4119993378568413,-0.1256413317509367,-0.012552401122352683,0.49088847137189284,0.1803543514655317,-0.2904507462027132,19.336452273577308
"Census Tract 74, Hudson County, New Jersey",74.0,-0.6977184410534433,2.1240137553846323,0.4994760189558289,-0.6965859124132229,1.5812224932081071,0.9629500482127156,7.138004790319406,0.5283445930362455,1.8285201569956964,-0.7100738221680473,3.2460509302403784,0.4994760189558289,-0.7240543646613793,0.143725760469708,39.9050355211593
"Census Tract 74.02, Middlesex County, New Jersey",74.02,0.9579939593643905,-0.15798660440383336,0.0792229090669593,-0.6965859124132229,-0.2581653239947477,-0.07793966760293586,-0.5721786115269833,0.019981736994801543,-0.3278561167688594,-0.417857576959492,0.5799209318526893,0.0792229090669593,-0.45062847373928994,0.3918266214253773,28.875122184737062
"Census Tract 75, Hudson County, New Jersey",75.0,0.9579939593643905,2.477973665205836,0.7340234123420818,-0.38936178471730815,0.7534979754668224,0.18895513132415426,4.562982148390014,0.7548801001634782,0.9903876802761904,-0.7100738221680473,0.5799209318526893,0.7340234123420818,0.2939312600023996,0.691615161746811,40.9090091126538
"Census Tract 75, Middlesex County, New Jersey",75.0,0.07893015914255092,-0.980422865458983,-0.6297864883317593,-0.21654821288835613,-0.3654629466649142,-0.6917977051352431,-0.37867980028373416,-0.6011120586123269,-0.2640612563361411,-0.417857576959492,-1.1974990670724366,-0.6297864883317593,-0.6294069408806561,-0.7763149322408989,19.177477455578877
"Census Tract 75.01, Essex County, New Jersey",75.01,-0.4502150409909836,-0.7430615141671171,-0.055494243656037216,-0.6965859124132229,-0.4880888011451045,-0.6917977051352431,-0.5721786115269833,-0.02672108082526775,-0.10732388372127284,-0.1256413317509367,1.7648675978027732,-0.055494243656037216,2.10905852050827,-0.311125817949019,28.458181926071198
"Census Tract 75.02, Essex County, New Jersey",75.02,-0.748926041066366,-1.1698955230691568,-0.9142490020496404,-0.3701602767363135,-0.5340734965751759,-0.6917977051352431,-0.185180989040485,-0.8856234775161973,-0.07432654211814269,-0.1256413317509367,-1.1974990670724366,-0.9142490020496404,0.945946846047382,-0.6626020376362172,17.253640210922626
"Census Tract 76, Essex County, New Jersey",76.0,-0.6038378410297517,-0.7472257484003076,-0.6029504021319593,-0.6965859124132229,-0.45743233752505696,-0.6917977051352431,0.2911237770967437,-0.5742713587157353,-0.27946001575093515,-0.1256413317509367,0.28368426536516833,-0.6029504021319593,0.44536713805155675,0.1644008322160138,22.063191249555278
"Census Tract 76, Hudson County, New Jersey",76.0,-0.9964294411288256,3.0880339803682633,1.33300485632162,-0.6965859124132229,2.8381375016300576,-0.13131862738835387,11.231248874311214,1.362016731824379,1.9742584157428544,-0.7100738221680473,3.2460509302403784,1.33300485632162,-0.2592303500938274,1.1257916684192322,50.063755102713316
"Census Tract 76, Middlesex County, New Jersey",76.0,-0.023485040883294468,0.3042433954803267,0.5617357389393651,-0.6965859124132229,0.0483993122057281,-0.29145550674460796,-0.259603608749427,0.5906150167963379,-0.2717606360435381,-0.417857576959492,0.5799209318526893,0.5617357389393651,0.3002410882544478,-0.1560627798517257,33.304624362239615
"Census Tract 77, Essex County, New Jersey",77.0,-1.3890210412278996,-0.8305104330641203,-0.6147582800598713,-0.5813768645272549,0.1863533984959422,-0.6917977051352431,-0.36379527634194575,-0.5860812666702356,-0.5120912740530028,-0.1256413317509367,0.28368426536516833,-0.6147582800598713,0.4138179967913157,-0.3007882820758661,20.616622799290084
"Census Tract 77, Hudson County, New Jersey",77.0,-0.6465108410405206,3.038063169569976,3.0902317806845305,-0.35095876875531884,0.9374367571871078,3.311624278771108,13.836040564124184,3.1195457610531934,1.642085176938011,-0.7100738221680473,-0.012552401122352683,3.0902317806845305,1.9597259185431286,1.1878168836581495,66.31695349034142
"Census Tract 77.02, Middlesex County, New Jersey",77.02,1.8882653595991528,1.3952727645762721,0.9583730929724106,-0.19734670490736145,0.3549639484062039,-0.18469758717377188,-0.37867980028373416,0.9169979275388911,0.692311694461248,-0.417857576959492,-0.6050257340973947,0.9583730929724106,-0.22557793274957025,1.7563813566815583,40.606296948436274
"Census Tract 77.03, Middlesex County, New Jersey",77.03,-0.6806492410491357,-0.6389556583373512,-0.6571592962555555,1.0315498058762975,0.14036870306587085,-0.6917977051352431,-0.5721786115269833,-0.6284895725068502,-0.014381371539122905,-0.417857576959492,0.28368426536516833,-0.6571592962555555,-0.7850493710978454,-0.9727281138308038,20.400046533263872
"Census Tract 77.04, Middlesex County, New Jersey",77.04,0.10453395914901227,-0.4952895772922745,-0.9324975406655045,-0.6965859124132229,-0.7180122782954613,-0.6917977051352431,-0.5721786115269833,-0.9038751534458795,-0.08477570029246724,-0.417857576959492,-1.1974990670724366,-0.9324975406655045,-0.8271148927781669,-0.7866524681140518,16.59801486733731
"Census Tract 78, Essex County, New Jersey",78.0,-0.5440956410146752,-1.0553790816564144,-0.3222449404820502,-0.6965859124132229,0.8914520617570365,-0.6917977051352431,-0.5721786115269833,-0.29351763779738776,-0.49009304631758266,-0.1256413317509367,-0.3087890676098737,-0.3222449404820502,0.35913281860689783,-0.3214633538221719,23.180018780242428
"Census Tract 78, Hudson County, New Jersey",78.0,-1.3634172412214383,-1.02622944202408,-1.601252808764523,-0.6965859124132229,-0.12021123770453358,-0.6917977051352431,0.1571630616206481,-1.572745394868941,-0.25526196524197303,-0.7100738221680473,3.2460509302403784,-1.601252808764523,0.10253313635693702,-1.3242043335180018,12.66704526854847
"Census Tract 78.01, Middlesex County, New Jersey",78.01,0.2837605591942417,-0.40575854127867594,-0.6657468438394915,-0.6965859124132229,1.1367037707174172,-0.6917977051352431,0.9162737826518563,-0.6370785964737595,-0.16671909860690712,-0.417857576959492,-0.012552401122352683,-0.6657468438394915,-0.8502509297023436,-0.683277109382523,20.98326240496214
