full_name,census_tract,poverty,bachelors,associates,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,population,self_income,museums,pharmacies,score
"Census Tract 7029.05, Burlington County, New Jersey",7029.05,189,1147,187,3983,24,68,108,223,3965,303900,3983,133,15,9,
"Census Tract 7029.06, Burlington County, New Jersey",7029.06,7,416,114,2314,9,72,16,21,2024,261800,2314,77,15,9,
"Census Tract 7029.07, Burlington County, New Jersey",7029.07,78,719,94,2947,10,42,13,0,2947,288700,2947,89,15,9,
"Census Tract 7029.08, Burlington County, New Jersey",7029.08,113,885,227,4317,118,0,36,0,4304,279900,4317,166,15,9,
"Census Tract 7029.09, Burlington County, New Jersey",7029.09,95,1569,267,6001,20,36,38,165,6001,265400,6001,200,15,9,
"Census Tract 7029.10, Burlington County, New Jersey",7029.1,247,1097,165,5223,0,0,55,13,5206,439500,5223,249,15,9,
"Census Tract 7029.13, Burlington County, New Jersey",7029.13,536,965,297,4384,16,46,26,60,4334,174600,4384,141,15,9,
"Census Tract 7029.14, Burlington County, New Jersey",7029.14,285,612,220,4391,27,0,10,0,4391,291600,4391,207,15,9,
"Census Tract 7029.15, Burlington County, New Jersey",7029.15,372,805,303,4547,35,17,27,26,4538,223700,4547,147,15,9,
"Census Tract 7029.17, Burlington County, New Jersey",7029.17,34,473,92,1790,0,0,64,0,1778,273900,1790,86,15,9,
"Census Tract 7029.18, Burlington County, New Jersey",7029.18,40,569,142,1916,15,7,5,25,1909,203300,1916,45,15,9,
"Census Tract 7030, Burlington County, New Jersey",7030,216,1034,322,6118,71,7,0,0,6102,281700,6118,345,15,5,
"Census Tract 7031.02, Burlington County, New Jersey",7031.02,27,516,84,2746,26,0,34,0,2730,479100,2746,119,15,7,
"Census Tract 7031.03, Burlington County, New Jersey",7031.03,512,670,353,4849,0,193,29,11,4746,232300,4849,111,15,4,
"Census Tract 7031.04, Burlington County, New Jersey",7031.04,155,961,342,4916,68,0,11,12,4740,270000,4916,103,15,4,
"Census Tract 7032.01, Burlington County, New Jersey",7032.01,185,484,210,3738,35,0,36,0,3730,265700,3738,129,15,7,
"Census Tract 7032.02, Burlington County, New Jersey",7032.02,168,469,137,2726,30,7,34,0,2715,325100,2726,106,15,6,
"Census Tract 7032.03, Burlington County, New Jersey",7032.03,248,337,276,3956,18,0,38,0,3956,163800,3956,198,15,3,
"Census Tract 7036, Burlington County, New Jersey",7036,228,962,558,6983,59,0,40,0,6953,301700,6983,185,15,6,
"Census Tract 7037, Burlington County, New Jersey",7037,158,898,454,6461,50,0,90,76,6411,314400,6461,379,15,4,
"Census Tract 7038.01, Burlington County, New Jersey",7038.01,310,1765,341,6970,79,0,87,110,6929,378200,6970,180,15,4,
"Census Tract 7038.02, Burlington County, New Jersey",7038.02,271,778,319,4197,66,136,0,27,4187,313600,4197,174,15,8,
"Census Tract 7038.03, Burlington County, New Jersey",7038.03,104,975,353,4682,36,0,25,40,4560,315400,4682,267,15,5,
"Census Tract 7038.04, Burlington County, New Jersey",7038.04,14,1811,452,7366,78,0,109,0,7340,410300,7366,414,15,8,
"Census Tract 7039, Burlington County, New Jersey",7039,72,907,239,4138,0,0,0,0,4138,293000,4138,205,15,3,
"Census Tract 7040.04, Burlington County, New Jersey",7040.04,205,661,157,3655,84,78,28,81,3644,250100,3655,144,15,8,
"Census Tract 7040.05, Burlington County, New Jersey",7040.05,111,787,242,4026,19,45,11,0,4026,256900,4026,89,15,8,
"Census Tract 7040.06, Burlington County, New Jersey",7040.06,156,537,121,2307,30,42,5,5,2307,243800,2307,140,15,8,
"Census Tract 7040.07, Burlington County, New Jersey",7040.07,204,661,102,3833,42,21,14,0,3711,232500,3833,176,15,8,
"Census Tract 7040.08, Burlington County, New Jersey",7040.08,260,1110,316,5302,0,60,112,27,5294,327100,5302,111,15,8,
"Census Tract 7040.09, Burlington County, New Jersey",7040.09,148,845,211,4389,53,99,21,34,4370,246600,4389,115,15,8,
"Census Tract 7040.11, Burlington County, New Jersey",7040.11,93,640,210,3019,0,0,11,0,3019,337300,3019,215,15,8,
"Census Tract 7040.12, Burlington County, New Jersey",7040.12,182,1384,401,6017,0,82,79,0,6017,232300,6017,318,15,8,
"Census Tract 7040.13, Burlington County, New Jersey",7040.13,105,1139,334,5250,62,0,55,0,5239,285600,5250,262,15,8,
"Census Tract 7040.14, Burlington County, New Jersey",7040.14,423,1733,270,7871,26,0,48,22,7791,342000,7871,228,15,8,
"Census Tract 7042, Burlington County, New Jersey",7042,322,1493,291,8162,85,144,24,4,7834,277600,8162,293,15,2,
"Census Tract 7043.02, Burlington County, New Jersey",7043.02,85,1157,252,6087,232,0,11,111,5641,397700,6087,269,15,3,
"Census Tract 7045, Burlington County, New Jersey",7045,378,479,209,4765,82,57,5,40,4750,244600,4765,164,15,1,
"Census Tract 7046, Burlington County, New Jersey",7046,368,222,100,3058,21,13,0,14,2475,166500,3058,105,15,4,
"Census Tract 7047, Burlington County, New Jersey",7047,364,396,242,3694,76,67,8,4,3605,244200,3694,159,15,2,
"Census Tract 7048.01, Burlington County, New Jersey",7048.01,141,290,275,3283,2,21,13,273,2407,269800,3283,30,15,2,
"Census Tract 7048.02, Burlington County, New Jersey",7048.02,8,341,363,5400,4,15,0,190,607,NA,5400,6,15,4,
"Census Tract 71, Essex County, New Jersey",71,499,317,30,3457,18,11,0,22,3457,283900,3457,157,18,4,
"Census Tract 71, Hudson County, New Jersey",71,531,830,74,3706,0,11,16,70,3579,318400,3706,136,14,16,
"Census Tract 71.01, Middlesex County, New Jersey",71.01,254,581,246,3906,54,0,0,24,3906,312300,3906,70,16,2,
"Census Tract 71.02, Middlesex County, New Jersey",71.02,173,581,283,4715,0,0,6,53,4715,361100,4715,140,16,7,
"Census Tract 71.03, Middlesex County, New Jersey",71.03,529,646,358,5023,0,111,0,93,5023,350900,5023,131,16,4,
"Census Tract 7101, Ocean County, New Jersey",7101,580,806,323,4664,63,88,8,9,4664,558100,4664,270,27,5,
"Census Tract 7111, Ocean County, New Jersey",7111,267,843,164,4276,45,11,7,0,4170,356300,4276,212,27,3,
"Census Tract 7112, Ocean County, New Jersey",7112,390,726,200,4183,0,0,40,0,4183,357800,4183,163,27,5,
"Census Tract 7113, Ocean County, New Jersey",7113,270,547,230,4058,44,46,0,8,4049,309900,4058,206,27,6,
"Census Tract 7114, Ocean County, New Jersey",7114,224,1234,273,5964,116,47,97,40,5915,388500,5964,201,27,6,
"Census Tract 7120, Ocean County, New Jersey",7120,92,435,76,1353,50,0,28,3,1337,1000001,1353,92,27,5,
"Census Tract 7130, Ocean County, New Jersey",7130,248,630,288,4599,50,105,44,0,4599,285500,4599,238,27,10,
"Census Tract 7131, Ocean County, New Jersey",7131,233,1198,507,6443,22,0,19,0,6443,271300,6443,252,27,10,
"Census Tract 7132.01, Ocean County, New Jersey",7132.01,82,440,112,2662,34,12,0,0,2662,332500,2662,85,27,6,
"Census Tract 7132.02, Ocean County, New Jersey",7132.02,87,625,263,4060,0,0,8,0,4060,255000,4060,203,27,10,
"Census Tract 7132.03, Ocean County, New Jersey",7132.03,237,598,280,5035,34,92,0,20,5035,211200,5035,85,27,1,
"Census Tract 7133, Ocean County, New Jersey",7133,315,752,117,4130,0,16,37,16,4007,163000,4130,138,27,10,
"Census Tract 7134.01, Ocean County, New Jersey",7134.01,404,792,293,5256,70,24,14,0,5055,213000,5256,100,27,10,
"Census Tract 7134.02, Ocean County, New Jersey",7134.02,590,200,189,4058,30,38,18,11,4058,235900,4058,50,27,10,
"Census Tract 7135, Ocean County, New Jersey",7135,129,432,181,3077,38,8,14,0,3077,297400,3077,79,27,10,
"Census Tract 7136, Ocean County, New Jersey",7136,142,503,186,3808,8,71,69,0,3796,279700,3808,63,27,10,
"Census Tract 7137, Ocean County, New Jersey",7137,117,569,141,2582,12,0,0,0,2582,457500,2582,148,27,10,
"Census Tract 7138, Ocean County, New Jersey",7138,235,444,107,3452,0,0,23,114,3452,281100,3452,150,27,10,
"Census Tract 7139, Ocean County, New Jersey",7139,492,816,276,6427,100,94,15,26,6427,274800,6427,101,27,10,
"Census Tract 7140, Ocean County, New Jersey",7140,252,815,311,6151,36,21,0,258,6151,279700,6151,154,27,10,
"Census Tract 7141, Ocean County, New Jersey",7141,203,273,99,3167,25,16,21,0,3053,185000,3167,87,27,10,
"Census Tract 7142, Ocean County, New Jersey",7142,691,792,300,6753,137,205,18,0,6753,293800,6753,361,27,10,
"Census Tract 7143, Ocean County, New Jersey",7143,87,434,184,3245,68,26,0,0,3245,353000,3245,151,27,10,
"Census Tract 7144, Ocean County, New Jersey",7144,34,185,20,574,4,0,8,0,574,713600,574,50,27,1,
"Census Tract 7150, Ocean County, New Jersey",7150,2075,540,301,9254,5,15,11,212,9122,325900,9254,241,27,10,
"Census Tract 7152, Ocean County, New Jersey",7152,4557,563,152,12904,0,174,27,28,12904,465000,12904,452,27,5,
"Census Tract 7153.01, Ocean County, New Jersey",7153.01,3227,837,198,9970,0,63,0,224,9959,317100,9970,459,27,4,
"Census Tract 7153.02, Ocean County, New Jersey",7153.02,3818,365,18,6220,0,53,50,51,6220,485100,6220,232,27,2,
"Census Tract 7154.01, Ocean County, New Jersey",7154.01,1113,387,115,5738,9,11,8,29,5738,517800,5738,241,27,5,
"Census Tract 7154.02, Ocean County, New Jersey",7154.02,2874,377,55,5906,0,0,15,41,5863,405600,5906,334,27,3,
"Census Tract 7155, Ocean County, New Jersey",7155,3727,854,260,11252,194,0,177,0,11252,335000,11252,300,27,6,
"Census Tract 7156, Ocean County, New Jersey",7156,2338,282,58,6316,0,35,0,40,6094,457100,6316,180,27,7,
"Census Tract 7157, Ocean County, New Jersey",7157,3477,1090,158,9498,92,81,0,92,9256,310700,9498,254,27,7,
"Census Tract 7158, Ocean County, New Jersey",7158,1735,544,59,6150,13,55,47,131,6138,331700,6150,338,27,7,
"Census Tract 7159.01, Ocean County, New Jersey",7159.01,190,354,156,2375,22,107,7,71,2224,197900,2375,41,27,7,
"Census Tract 7159.02, Ocean County, New Jersey",7159.02,384,297,103,4201,48,47,54,100,4156,85300,4201,77,27,6,
"Census Tract 7160, Ocean County, New Jersey",7160,281,509,147,3689,71,0,13,0,3689,182200,3689,120,27,6,
"Census Tract 7170.01, Ocean County, New Jersey",7170.01,7,312,76,2759,25,0,82,0,2743,297000,2759,63,27,5,
"Census Tract 7170.02, Ocean County, New Jersey",7170.02,225,554,211,4537,65,112,22,24,4391,276200,4537,110,27,3,
"Census Tract 7171.01, Ocean County, New Jersey",7171.01,389,1374,368,8648,133,59,28,0,8450,360500,8648,202,27,7,
"Census Tract 7171.02, Ocean County, New Jersey",7171.02,297,559,216,4544,73,29,79,10,4544,320800,4544,197,27,3,
"Census Tract 7172, Ocean County, New Jersey",7172,395,1232,541,9138,177,0,85,0,9138,383300,9138,226,27,1,
"Census Tract 7173, Ocean County, New Jersey",7173,318,962,252,5997,134,11,35,0,5989,384900,5997,277,27,3,
"Census Tract 7174, Ocean County, New Jersey",7174,421,688,182,5236,40,0,0,0,5229,266500,5236,181,27,5,
"Census Tract 7175.01, Ocean County, New Jersey",7175.01,661,1030,526,7586,223,113,0,16,7586,241400,7586,202,27,4,
"Census Tract 7175.02, Ocean County, New Jersey",7175.02,188,1151,515,7271,15,46,20,16,7271,338000,7271,275,27,1,
"Census Tract 7180, Ocean County, New Jersey",7180,650,736,421,8490,221,0,43,125,8457,310300,8490,262,27,2,
"Census Tract 72, Essex County, New Jersey",72,659,318,19,3833,0,0,0,17,3833,314100,3833,52,18,4,
"Census Tract 72, Hudson County, New Jersey",72,63,592,36,2295,8,17,22,50,1994,446600,2295,95,14,16,
"Census Tract 72.02, Middlesex County, New Jersey",72.02,178,878,220,5116,53,18,7,0,5116,295400,5116,116,16,1,
"Census Tract 72.03, Middlesex County, New Jersey",72.03,347,802,291,4892,0,0,43,92,4892,324000,4892,146,16,3,
"Census Tract 7200.01, Ocean County, New Jersey",7200.01,322,307,232,4323,36,77,22,0,4259,161800,4323,125,27,2,
"Census Tract 7201.01, Ocean County, New Jersey",7201.01,1211,425,305,6138,79,13,29,53,5933,71200,6138,149,27,1,
"Census Tract 7201.02, Ocean County, New Jersey",7201.02,382,277,70,3167,95,12,0,0,3138,77900,3167,39,27,1,
"Census Tract 7201.03, Ocean County, New Jersey",7201.03,317,274,271,4551,52,0,68,0,4405,70900,4551,70,27,6,
"Census Tract 7202.02, Ocean County, New Jersey",7202.02,263,355,171,4043,42,48,60,2,4043,86200,4043,82,27,5,
"Census Tract 7202.03, Ocean County, New Jersey",7202.03,275,505,266,4100,50,32,26,0,4100,168900,4100,145,27,1,
"Census Tract 7202.04, Ocean County, New Jersey",7202.04,408,556,354,6295,54,16,0,16,6168,254100,6295,159,27,3,
"Census Tract 7202.05, Ocean County, New Jersey",7202.05,91,309,204,2929,64,0,57,0,2826,163200,2929,134,27,6,
"Census Tract 7202.06, Ocean County, New Jersey",7202.06,247,967,399,6060,42,0,24,0,6060,268800,6060,177,27,7,
"Census Tract 7210, Ocean County, New Jersey",7210,304,195,99,2676,18,60,8,218,2625,202400,2676,103,27,5,
"Census Tract 7220.01, Ocean County, New Jersey",7220.01,213,980,198,5140,72,29,18,0,5140,253900,5140,128,27,5,
"Census Tract 7220.02, Ocean County, New Jersey",7220.02,589,911,563,8593,83,0,33,0,8202,243500,8593,265,27,3,
"Census Tract 7221, Ocean County, New Jersey",7221,164,1099,226,6678,101,0,24,0,6337,356900,6678,259,27,1,
"Census Tract 7222, Ocean County, New Jersey",7222,260,261,118,2275,107,17,0,8,2275,124700,2275,59,27,6,
"Census Tract 7223, Ocean County, New Jersey",7223,58,802,228,4003,3,0,36,0,3858,382100,4003,169,27,1,
"Census Tract 7224.01, Ocean County, New Jersey",7224.01,384,674,362,5368,11,0,27,86,5368,333600,5368,187,27,5,
"Census Tract 7224.02, Ocean County, New Jersey",7224.02,88,902,223,3837,70,29,0,0,3837,320600,3837,220,27,4,
"Census Tract 7225, Ocean County, New Jersey",7225,68,231,36,990,81,0,8,0,990,527000,990,38,27,6,
"Census Tract 7226, Ocean County, New Jersey",7226,138,339,176,3161,25,77,0,0,3161,288100,3161,142,27,6,
"Census Tract 7227.01, Ocean County, New Jersey",7227.01,227,948,209,4545,28,0,34,0,4545,330200,4545,196,27,3,
"Census Tract 7227.02, Ocean County, New Jersey",7227.02,214,488,215,4106,0,0,40,0,4106,276200,4106,108,27,4,
"Census Tract 7228, Ocean County, New Jersey",7228,472,537,238,5148,83,12,44,0,5148,285100,5148,203,27,6,
"Census Tract 7229, Ocean County, New Jersey",7229,513,776,295,5310,55,114,30,71,5301,285700,5310,116,27,4,
"Census Tract 7230, Ocean County, New Jersey",7230,481,794,255,5434,10,68,29,0,5291,274700,5434,254,27,6,
"Census Tract 7231, Ocean County, New Jersey",7231,148,551,298,4171,22,0,0,0,3614,278700,4171,134,27,7,
"Census Tract 7232, Ocean County, New Jersey",7232,276,1058,361,6521,38,11,170,71,6521,290700,6521,370,27,3,
"Census Tract 7233, Ocean County, New Jersey",7233,807,652,340,7110,99,39,12,0,7102,240100,7110,113,27,6,
"Census Tract 7234, Ocean County, New Jersey",7234,93,399,200,3166,67,0,35,37,3166,346400,3166,155,27,3,
"Census Tract 7235, Ocean County, New Jersey",7235,284,354,144,2460,24,16,20,0,2460,227600,2460,63,27,5,
"Census Tract 7236, Ocean County, New Jersey",7236,288,370,157,2433,23,22,17,7,2433,299300,2433,61,27,7,
"Census Tract 7240, Ocean County, New Jersey",7240,682,156,132,3722,5,42,6,4,3722,194400,3722,55,27,5,
"Census Tract 7250.01, Ocean County, New Jersey",7250.01,344,265,150,2948,25,0,0,0,2948,236500,2948,102,27,2,
"Census Tract 7250.02, Ocean County, New Jersey",7250.02,296,709,372,6069,24,0,0,0,6069,250400,6069,120,27,2,
"Census Tract 7251, Ocean County, New Jersey",7251,112,177,156,2110,0,56,6,0,2110,259500,2110,68,27,2,
"Census Tract 7260, Ocean County, New Jersey",7260,146,387,109,1710,6,0,16,0,1710,4.00E+05,1710,109,27,7,
"Census Tract 7270.01, Ocean County, New Jersey",7270.01,160,402,120,2029,60,46,19,0,2029,727900,2029,88,27,6,
"Census Tract 7270.02, Ocean County, New Jersey",7270.02,133,264,63,1215,21,29,6,34,1215,480300,1215,47,27,4,
"Census Tract 7280, Ocean County, New Jersey",7280,1008,784,294,5284,43,42,0,231,5284,530700,5284,185,27,6,
"Census Tract 7290, Ocean County, New Jersey",7290,273,262,103,2072,4,0,42,29,2072,253600,2072,78,27,4,
"Census Tract 73, Essex County, New Jersey",73,917,326,106,5933,0,69,13,80,5933,277100,5933,227,18,4,
"Census Tract 73, Hudson County, New Jersey",73,33,501,25,1543,0,45,135,119,1543,465000,1543,38,14,16,
"Census Tract 73.01, Middlesex County, New Jersey",73.01,167,350,97,3016,0,0,34,0,3010,298000,3016,129,16,3,
"Census Tract 73.03, Middlesex County, New Jersey",73.03,70,174,105,1754,6,20,6,0,1754,288800,1754,39,16,3,
"Census Tract 73.04, Middlesex County, New Jersey",73.04,360,1452,271,6710,19,87,0,49,6710,351600,6710,167,16,3,
"Census Tract 7300, Ocean County, New Jersey",7300,97,335,159,2239,47,9,0,0,2239,313500,2239,126,27,2,
"Census Tract 7310.01, Ocean County, New Jersey",7310.01,88,486,208,3184,89,20,0,0,3184,269000,3184,202,27,4,
"Census Tract 7310.02, Ocean County, New Jersey",7310.02,276,511,252,3778,0,38,0,0,3640,267700,3778,139,27,4,
"Census Tract 7311.01, Ocean County, New Jersey",7311.01,624,365,159,3493,97,28,5,0,3493,286200,3493,57,27,4,
"Census Tract 7311.02, Ocean County, New Jersey",7311.02,313,455,181,6245,81,26,23,0,6245,252200,6245,159,27,4,
"Census Tract 7311.03, Ocean County, New Jersey",7311.03,135,502,270,4621,40,0,16,21,4389,275400,4621,113,27,4,
"Census Tract 7312.01, Ocean County, New Jersey",7312.01,368,290,217,4076,111,0,0,0,4076,138500,4076,79,27,1,
"Census Tract 7312.02, Ocean County, New Jersey",7312.02,364,299,199,4275,93,13,76,0,4275,129100,4275,66,27,1,
"Census Tract 7312.03, Ocean County, New Jersey",7312.03,139,129,75,1767,71,0,24,22,1767,141300,1767,19,27,5,
"Census Tract 7312.04, Ocean County, New Jersey",7312.04,158,306,111,3595,58,0,38,0,3595,166200,3595,60,27,4,
"Census Tract 7312.05, Ocean County, New Jersey",7312.05,212,366,144,3253,87,22,117,9,3253,125700,3253,35,27,4,
"Census Tract 7312.06, Ocean County, New Jersey",7312.06,200,188,84,2325,18,0,42,0,2200,132400,2325,48,27,2,
"Census Tract 7320.01, Ocean County, New Jersey",7320.01,105,856,411,6461,73,0,0,0,6450,352100,6461,277,27,1,
"Census Tract 7320.02, Ocean County, New Jersey",7320.02,821,1062,398,8526,138,0,0,0,8512,239700,8526,201,27,5,
"Census Tract 7321.01, Ocean County, New Jersey",7321.01,772,564,297,6208,124,0,0,27,6208,247100,6208,211,27,4,
"Census Tract 7321.03, Ocean County, New Jersey",7321.03,97,305,104,2585,48,0,0,0,2552,353300,2585,105,27,6,
"Census Tract 7321.04, Ocean County, New Jersey",7321.04,379,649,404,4109,44,45,0,0,4109,266500,4109,133,27,5,
"Census Tract 7330, Ocean County, New Jersey",7330,414,1268,662,8539,53,0,167,0,8539,280800,8539,204,27,4,
"Census Tract 7340.01, Ocean County, New Jersey",7340.01,325,1131,392,7172,169,18,42,0,7172,270700,7172,199,27,4,
"Census Tract 7340.02, Ocean County, New Jersey",7340.02,676,733,459,6864,163,39,19,46,6864,289800,6864,139,27,4,
"Census Tract 7340.03, Ocean County, New Jersey",7340.03,736,711,314,7548,43,0,192,0,7429,214500,7548,192,27,4,
"Census Tract 7350.01, Ocean County, New Jersey",7350.01,278,719,334,6447,22,0,0,48,6447,255200,6447,121,27,4,
"Census Tract 7350.02, Ocean County, New Jersey",7350.02,235,1024,526,9221,69,0,0,18,8996,263500,9221,212,27,4,
"Census Tract 7351.01, Ocean County, New Jersey",7351.01,197,199,155,2246,10,0,11,0,2246,188700,2246,97,27,1,
"Census Tract 7351.03, Ocean County, New Jersey",7351.03,235,1004,125,4407,82,0,0,0,4407,354800,4407,186,27,4,
"Census Tract 7351.04, Ocean County, New Jersey",7351.04,384,716,288,4475,53,62,15,8,4475,309200,4475,120,27,4,
"Census Tract 7360.01, Ocean County, New Jersey",7360.01,68,356,230,3142,75,10,37,0,3116,287100,3142,159,27,4,
"Census Tract 7360.02, Ocean County, New Jersey",7360.02,34,189,79,1551,6,8,4,0,1551,271200,1551,60,27,7,
"Census Tract 7361.01, Ocean County, New Jersey",7361.01,701,396,453,5999,189,0,50,171,5764,198700,5999,105,27,5,
"Census Tract 7361.02, Ocean County, New Jersey",7361.02,797,904,795,7904,24,44,83,0,7904,209900,7904,274,27,6,
"Census Tract 7361.05, Ocean County, New Jersey",7361.05,165,362,135,3259,22,22,98,0,3245,265500,3259,111,27,2,
"Census Tract 7370, Ocean County, New Jersey",7370,267,460,105,3370,17,13,19,36,3370,238500,3370,112,27,6,
"Census Tract 7380.01, Ocean County, New Jersey",7380.01,202,472,136,2096,51,26,24,0,2096,755500,2096,100,27,1,
"Census Tract 7380.02, Ocean County, New Jersey",7380.02,68,344,81,1328,68,6,16,3,1328,705600,1328,92,27,1,
"Census Tract 7381, Ocean County, New Jersey",7381,69,453,117,1735,58,3,8,6,1722,910900,1735,121,27,1,
"Census Tract 7390, Ocean County, New Jersey",7390,100,474,101,2173,48,56,23,17,2173,631500,2173,148,27,1,
"Census Tract 7391, Ocean County, New Jersey",7391,162,98,92,1616,16,0,21,0,1546,67700,1616,8,27,1,
"Census Tract 74, Essex County, New Jersey",74,546,258,13,5511,10,0,0,25,2769,270000,5511,106,18,5,
"Census Tract 74, Hudson County, New Jersey",74,40,1541,118,4817,0,198,80,566,4817,637100,4817,136,14,16,
"Census Tract 74.02, Middlesex County, New Jersey",74.02,104,747,298,4487,0,0,30,0,4292,283600,4487,129,16,7,
"Census Tract 75, Hudson County, New Jersey",75,516,1742,120,5085,21,67,37,269,5070,340300,5085,157,14,7,
"Census Tract 75, Middlesex County, New Jersey",75,319,294,176,3551,18,33,0,18,3551,276600,3551,78,16,1,
"Census Tract 75.01, Essex County, New Jersey",75.01,1170,285,46,4105,0,5,0,20,4105,322700,4105,133,18,11,
"Census Tract 75.02, Essex County, New Jersey",75.02,1169,185,131,3198,17,11,0,55,3198,292500,3198,123,18,1,
"Census Tract 76, Essex County, New Jersey",76,535,246,49,3008,0,0,0,38,3008,308900,3008,181,18,6,
"Census Tract 76, Hudson County, New Jersey",76,228,1956,121,6243,0,273,33,538,6243,613200,6243,182,14,16,
"Census Tract 76, Middlesex County, New Jersey",76,353,706,207,5198,0,13,0,0,5198,283900,5198,187,16,7,
"Census Tract 77, Essex County, New Jersey",77,849,244,42,2972,6,58,0,2,2972,240800,2972,77,18,6,
"Census Tract 77, Hudson County, New Jersey",77,1311,2503,60,9708,0,46,96,701,9708,619300,9708,318,14,5,
"Census Tract 77.02, Middlesex County, New Jersey",77.02,120,1137,348,5892,13,101,21,12,5768,487200,5892,68,16,3,
"Census Tract 77.03, Middlesex County, New Jersey",77.03,80,371,173,3122,8,62,0,0,3122,332600,3122,54,16,6,
"Census Tract 77.04, Middlesex County, New Jersey",77.04,90,424,220,2820,6,0,0,0,2820,319900,2820,48,16,1,
"Census Tract 78, Essex County, New Jersey",78,589,169,79,3675,0,86,0,0,3675,299000,3675,102,18,4,
"Census Tract 78, Hudson County, New Jersey",78,405,139,45,1291,0,43,0,43,1291,327300,1291,10,14,16,
"Census Tract 78.01, Middlesex County, New Jersey",78.01,99,469,286,3135,0,139,0,105,3129,290100,3135,74,16,5,
"Census Tract 78.04, Middlesex County, New Jersey",78.04,162,878,288,5285,69,0,17,0,5171,323100,5285,216,16,2,
"Census Tract 78.05, Middlesex County, New Jersey",78.05,29,851,251,4803,22,0,0,0,4803,341400,4803,114,16,1,
"Census Tract 78.06, Middlesex County, New Jersey",78.06,239,573,213,3964,7,57,0,67,3964,350800,3964,67,16,3,
"Census Tract 79, Essex County, New Jersey",79,975,351,57,4165,0,65,0,58,4165,3.00E+05,4165,193,18,1,
"Census Tract 79.05, Middlesex County, New Jersey",79.05,47,359,87,2294,11,0,12,0,2294,283600,2294,28,16,3,
"Census Tract 79.06, Middlesex County, New Jersey",79.06,182,222,62,1798,0,37,0,5,1798,372300,1798,64,16,3,
"Census Tract 79.07, Middlesex County, New Jersey",79.07,28,584,214,3120,14,26,10,0,3120,318600,3120,84,16,7,
"Census Tract 79.08, Middlesex County, New Jersey",79.08,374,590,112,4322,0,34,0,82,4322,NA,4322,94,16,7,
"Census Tract 79.09, Middlesex County, New Jersey",79.09,103,838,202,4163,47,41,0,0,4163,358600,4163,111,16,4,
"Census Tract 79.10, Middlesex County, New Jersey",79.1,158,520,168,3355,59,74,20,0,3195,256800,3355,169,16,1,
"Census Tract 79.11, Middlesex County, New Jersey",79.11,11,917,217,3932,40,0,16,0,3932,466200,3932,107,16,2,
"Census Tract 79.12, Middlesex County, New Jersey",79.12,210,1338,507,7422,0,59,181,0,7422,348300,7422,329,16,7,
"Census Tract 8, Essex County, New Jersey",8,1342,238,172,4562,0,112,62,33,4556,228000,4562,95,18,6,
"Census Tract 8, Hudson County, New Jersey",8,837,902,113,4474,12,12,0,131,4474,343000,4474,174,14,5,
"Census Tract 8, Mercer County, New Jersey",8,538,32,68,2191,6,53,17,34,2175,85100,2191,18,28,5,
"Census Tract 8.01, Middlesex County, New Jersey",8.01,247,639,321,3960,184,0,32,0,3960,317600,3960,78,16,4,
"Census Tract 8.02, Middlesex County, New Jersey",8.02,216,459,104,2852,35,12,7,0,2852,340700,2852,30,16,4,
"Census Tract 80, Bergen County, New Jersey",80,394,2098,383,8669,34,41,155,66,8630,522700,8669,247,20,4,
"Census Tract 80, Essex County, New Jersey",80,665,241,54,2329,19,117,51,181,2315,234500,2329,107,18,11,
"Census Tract 80.01, Middlesex County, New Jersey",80.01,367,929,401,6845,39,75,0,0,6845,251200,6845,96,16,6,
"Census Tract 8001, Monmouth County, New Jersey",8001,779,855,352,4985,0,145,0,10,4985,264000,4985,379,34,1,
"Census Tract 8002, Monmouth County, New Jersey",8002,293,994,172,4357,22,37,76,30,4357,367000,4357,282,34,1,
"Census Tract 8004, Monmouth County, New Jersey",8004,207,589,231,3538,13,0,10,27,3489,341100,3538,120,34,1,
"Census Tract 8005, Monmouth County, New Jersey",8005,130,560,343,4162,22,36,29,0,4162,325200,4162,103,34,1,
"Census Tract 8006.01, Monmouth County, New Jersey",8006.01,328,471,337,5460,43,67,0,11,5460,249800,5460,182,34,3,
"Census Tract 8006.02, Monmouth County, New Jersey",8006.02,283,424,166,3721,10,33,24,7,3721,348000,3721,83,34,1,
"Census Tract 8007.01, Monmouth County, New Jersey",8007.01,151,919,243,5095,20,0,11,0,5095,361200,5095,63,34,6,
"Census Tract 8007.02, Monmouth County, New Jersey",8007.02,310,626,261,3390,35,8,52,31,3390,407800,3390,119,34,1,
"Census Tract 8008, Monmouth County, New Jersey",8008,47,1376,500,6304,8,19,18,0,6304,353100,6304,131,34,1,
"Census Tract 8009, Monmouth County, New Jersey",8009,259,1419,351,5808,81,0,31,39,5699,474000,5808,274,34,1,
"Census Tract 8010, Monmouth County, New Jersey",8010,294,946,210,3956,64,47,48,0,3956,450000,3956,138,34,1,
"Census Tract 8011, Monmouth County, New Jersey",8011,179,788,268,4270,0,41,9,0,4270,547400,4270,131,34,6,
"Census Tract 8012, Monmouth County, New Jersey",8012,50,1045,155,3780,71,0,58,0,3780,613800,3780,161,34,7,
"Census Tract 8013, Monmouth County, New Jersey",8013,111,1127,350,6266,41,33,69,109,6266,402700,6266,161,34,1,
