full_name,census_tract,poverty,bachelors,associates,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,population,self_income,museums,pharmacies,score
"Census Tract 7004.03, Burlington County, New Jersey",7004.03,329,474,219,4522,124,130,21,36,4338,183700,4522,96,15,1,
"Census Tract 7004.05, Burlington County, New Jersey",7004.05,165,148,109,1912,26,0,12,0,1912,184400,1912,65,15,5,
"Census Tract 7004.07, Burlington County, New Jersey",7004.07,877,815,251,5280,0,348,0,45,5276,117200,5280,96,15,5,
"Census Tract 7004.08, Burlington County, New Jersey",7004.08,235,397,150,1936,0,243,0,63,1915,108900,1936,87,15,6,
"Census Tract 7005.01, Burlington County, New Jersey",7005.01,215,1428,503,5659,15,37,146,161,5659,355400,5659,228,15,6,
"Census Tract 7005.02, Burlington County, New Jersey",7005.02,249,303,118,2280,9,4,9,0,2247,359300,2280,87,15,7,
"Census Tract 7005.03, Burlington County, New Jersey",7005.03,135,842,97,3671,0,0,47,0,3671,535300,3671,185,15,5,
"Census Tract 7005.04, Burlington County, New Jersey",7005.04,10,825,152,2977,54,83,23,41,2804,400500,2977,131,15,5,
"Census Tract 7005.05, Burlington County, New Jersey",7005.05,133,1456,178,6028,51,29,0,0,5892,702000,6028,238,15,1,
"Census Tract 7006.02, Burlington County, New Jersey",7006.02,310,1471,288,6222,0,29,5,0,6222,232600,6222,193,15,2,
"Census Tract 7006.03, Burlington County, New Jersey",7006.03,466,1238,191,5962,72,22,0,108,5950,248000,5962,310,15,6,
"Census Tract 7006.05, Burlington County, New Jersey",7006.05,154,828,289,4626,20,72,29,0,4618,265700,4626,210,15,4,
"Census Tract 7007.01, Burlington County, New Jersey",7007.01,65,271,170,3095,0,0,10,0,3095,170000,3095,104,15,1,
"Census Tract 7007.02, Burlington County, New Jersey",7007.02,391,194,191,2791,0,0,7,0,2785,167900,2791,26,15,2,
"Census Tract 7007.03, Burlington County, New Jersey",7007.03,360,137,83,2119,5,14,7,24,2110,153700,2119,114,15,6,
"Census Tract 7008, Burlington County, New Jersey",7008,216,666,307,4513,4,18,10,0,4513,227300,4513,152,15,1,
"Census Tract 7009, Burlington County, New Jersey",7009,347,226,149,2538,11,0,7,0,2538,150700,2538,64,15,1,
"Census Tract 7010.01, Burlington County, New Jersey",7010.01,357,452,374,4988,19,138,13,0,4988,111400,4988,177,15,8,
"Census Tract 7010.02, Burlington County, New Jersey",7010.02,498,416,119,3847,47,0,52,0,3847,202200,3847,132,15,1,
"Census Tract 7011.02, Burlington County, New Jersey",7011.02,249,910,416,5462,32,102,11,14,5212,279800,5462,221,15,8,
"Census Tract 7011.03, Burlington County, New Jersey",7011.03,231,1205,244,6312,84,0,57,0,6299,279400,6312,149,15,8,
"Census Tract 7011.04, Burlington County, New Jersey",7011.04,283,553,279,4538,73,29,34,86,4512,243400,4538,87,15,8,
"Census Tract 7011.05, Burlington County, New Jersey",7011.05,598,489,411,6348,54,42,20,15,6016,250200,6348,89,15,4,
"Census Tract 7012.01, Burlington County, New Jersey",7012.01,144,334,291,3268,17,40,10,0,3237,182000,3268,64,15,8,
"Census Tract 7012.03, Burlington County, New Jersey",7012.03,138,102,167,1866,15,0,7,100,1863,150200,1866,16,15,8,
"Census Tract 7012.04, Burlington County, New Jersey",7012.04,329,184,32,2516,0,59,10,41,2516,123700,2516,33,15,8,
"Census Tract 7012.05, Burlington County, New Jersey",7012.05,307,199,157,2200,12,3,18,61,2200,155900,2200,99,15,8,
"Census Tract 7013.01, Burlington County, New Jersey",7013.01,375,407,297,4366,10,74,8,53,4366,171700,4366,80,15,7,
"Census Tract 7013.02, Burlington County, New Jersey",7013.02,102,450,192,2835,9,18,65,0,2832,157700,2835,75,15,7,
"Census Tract 7013.03, Burlington County, New Jersey",7013.03,191,1116,303,5437,159,9,52,61,5437,283300,5437,191,15,8,
"Census Tract 7014.01, Burlington County, New Jersey",7014.01,140,1703,604,6478,44,0,130,0,6457,354400,6478,212,15,2,
"Census Tract 7014.02, Burlington County, New Jersey",7014.02,70,403,113,2117,104,0,30,0,2117,187600,2117,38,15,2,
"Census Tract 7015.02, Burlington County, New Jersey",7015.02,327,632,236,4117,34,177,0,6,4117,252800,4117,84,15,2,
"Census Tract 7017, Burlington County, New Jersey",7017,243,570,235,3874,49,163,0,133,3810,211200,3874,158,15,2,
"Census Tract 7021.01, Burlington County, New Jersey",7021.01,189,407,356,4114,0,18,0,461,3247,NA,4114,36,15,7,
"Census Tract 7022.03, Burlington County, New Jersey",7022.03,276,311,294,3371,15,79,0,152,3261,174400,3371,109,15,1,
"Census Tract 7022.04, Burlington County, New Jersey",7022.04,300,192,107,2314,25,0,0,62,2015,214200,2314,55,15,4,
"Census Tract 7022.06, Burlington County, New Jersey",7022.06,132,112,91,2074,11,7,8,0,2034,163500,2074,67,15,4,
"Census Tract 7022.07, Burlington County, New Jersey",7022.07,655,204,79,3111,0,29,9,9,3056,87800,3111,69,15,2,
"Census Tract 7022.08, Burlington County, New Jersey",7022.08,728,462,440,6900,36,115,33,72,6810,191300,6900,148,15,4,
"Census Tract 7022.09, Burlington County, New Jersey",7022.09,570,171,184,3337,39,16,18,26,3303,167600,3337,69,15,3,
"Census Tract 7022.10, Burlington County, New Jersey",7022.1,566,268,259,4561,12,15,50,0,4518,162700,4561,36,15,7,
"Census Tract 7023, Burlington County, New Jersey",7023,254,155,122,1511,16,6,5,61,1491,242600,1511,57,15,4,
"Census Tract 7024, Burlington County, New Jersey",7024,222,476,163,3363,6,0,33,20,3357,360900,3363,186,15,8,
"Census Tract 7025, Burlington County, New Jersey",7025,229,1304,397,6036,254,0,11,65,5930,260700,6036,148,15,4,
"Census Tract 7026.01, Burlington County, New Jersey",7026.01,161,610,225,4199,32,10,12,13,3991,203200,4199,125,15,4,
"Census Tract 7026.03, Burlington County, New Jersey",7026.03,385,181,56,2722,0,115,0,20,2273,141700,2722,69,15,4,
"Census Tract 7027, Burlington County, New Jersey",7027,166,1693,615,8759,25,0,20,56,8724,238000,8759,220,15,8,
"Census Tract 7028.01, Burlington County, New Jersey",7028.01,109,245,121,2079,13,0,5,48,2079,169200,2079,27,15,8,
"Census Tract 7028.02, Burlington County, New Jersey",7028.02,401,322,207,3456,93,0,11,0,3456,165200,3456,43,15,1,
"Census Tract 7028.03, Burlington County, New Jersey",7028.03,205,482,259,3833,33,33,8,9,3791,158400,3833,58,15,1,
"Census Tract 7028.04, Burlington County, New Jersey",7028.04,135,289,217,2621,39,13,0,12,2604,160400,2621,50,15,7,
"Census Tract 7028.05, Burlington County, New Jersey",7028.05,530,348,94,4100,0,0,134,101,4079,157800,4100,61,15,5,
"Census Tract 7028.06, Burlington County, New Jersey",7028.06,197,343,239,3485,20,0,0,75,3485,140700,3485,89,15,1,
"Census Tract 7028.07, Burlington County, New Jersey",7028.07,381,435,150,3219,32,41,76,11,3186,146200,3219,72,15,3,
"Census Tract 7028.08, Burlington County, New Jersey",7028.08,525,286,187,3204,44,0,53,0,3204,150500,3204,19,15,1,
"Census Tract 7028.09, Burlington County, New Jersey",7028.09,326,73,125,1859,0,23,0,50,1845,116000,1859,16,15,6,
"Census Tract 7028.10, Burlington County, New Jersey",7028.1,30,152,80,1175,0,23,0,0,1175,236100,1175,43,15,2,
"Census Tract 7028.11, Burlington County, New Jersey",7028.11,170,210,173,2431,24,0,41,0,2431,192900,2431,62,15,5,
"Census Tract 7029.05, Burlington County, New Jersey",7029.05,201,1010,213,4165,96,74,92,114,4137,300400,4165,151,15,9,
"Census Tract 7029.06, Burlington County, New Jersey",7029.06,23,338,131,2097,46,54,35,14,1895,256000,2097,86,15,9,
"Census Tract 7029.07, Burlington County, New Jersey",7029.07,49,617,126,2751,8,0,10,0,2751,283200,2751,91,15,9,
"Census Tract 7029.08, Burlington County, New Jersey",7029.08,152,822,242,4080,123,17,27,41,4039,274300,4080,196,15,9,
"Census Tract 7029.09, Burlington County, New Jersey",7029.09,153,1572,269,6177,0,231,0,95,6177,267600,6177,172,15,9,
"Census Tract 7029.10, Burlington County, New Jersey",7029.1,495,863,243,5454,0,13,0,0,5417,456800,5454,171,15,9,
"Census Tract 7029.13, Burlington County, New Jersey",7029.13,564,1039,387,4617,20,98,53,148,4557,153700,4617,148,15,9,
"Census Tract 7029.14, Burlington County, New Jersey",7029.14,279,647,222,4462,27,0,10,0,4462,290700,4462,144,15,9,
"Census Tract 7029.15, Burlington County, New Jersey",7029.15,328,969,295,4478,46,59,29,31,4447,225400,4478,138,15,9,
"Census Tract 7029.17, Burlington County, New Jersey",7029.17,70,461,150,1853,14,0,49,19,1846,270300,1853,97,15,9,
"Census Tract 7029.18, Burlington County, New Jersey",7029.18,36,485,104,1715,15,23,5,11,1694,205700,1715,37,15,9,
"Census Tract 7030, Burlington County, New Jersey",7030,221,1095,341,6105,88,37,0,0,6088,282900,6105,269,15,5,
"Census Tract 7031.02, Burlington County, New Jersey",7031.02,27,603,139,2738,0,0,35,0,2732,498300,2738,99,15,7,
"Census Tract 7031.03, Burlington County, New Jersey",7031.03,431,664,299,4674,6,153,21,60,4528,211500,4674,94,15,4,
"Census Tract 7031.04, Burlington County, New Jersey",7031.04,194,1062,269,5015,37,0,39,0,4826,273100,5015,148,15,4,
"Census Tract 7032.01, Burlington County, New Jersey",7032.01,315,513,208,3752,12,0,38,0,3752,257400,3752,63,15,7,
"Census Tract 7032.02, Burlington County, New Jersey",7032.02,63,413,121,2756,38,13,51,0,2756,346000,2756,87,15,6,
"Census Tract 7032.03, Burlington County, New Jersey",7032.03,247,407,164,3828,45,0,51,0,3828,152900,3828,179,15,3,
"Census Tract 7036, Burlington County, New Jersey",7036,280,946,572,6945,0,0,27,0,6945,292000,6945,306,15,6,
"Census Tract 7037, Burlington County, New Jersey",7037,397,968,347,6488,44,0,15,55,6407,295500,6488,279,15,4,
"Census Tract 7038.01, Burlington County, New Jersey",7038.01,180,1858,246,6935,124,0,107,105,6899,375800,6935,247,15,4,
"Census Tract 7038.02, Burlington County, New Jersey",7038.02,176,880,404,4088,58,24,0,16,4079,324700,4088,182,15,8,
"Census Tract 7038.03, Burlington County, New Jersey",7038.03,116,1062,314,4872,139,0,0,106,4734,309600,4872,237,15,5,
"Census Tract 7038.04, Burlington County, New Jersey",7038.04,29,1766,371,7420,44,0,102,0,7388,391700,7420,414,15,8,
"Census Tract 7039, Burlington County, New Jersey",7039,42,1003,206,4081,23,0,5,0,4081,290400,4081,222,15,3,
"Census Tract 7040.04, Burlington County, New Jersey",7040.04,225,827,204,3755,69,130,93,154,3744,241300,3755,94,15,8,
"Census Tract 7040.05, Burlington County, New Jersey",7040.05,219,631,217,3895,38,66,23,0,3895,257800,3895,109,15,8,
"Census Tract 7040.06, Burlington County, New Jersey",7040.06,160,504,121,2307,15,75,7,3,2307,223900,2307,141,15,8,
"Census Tract 7040.07, Burlington County, New Jersey",7040.07,244,636,144,3753,19,50,56,19,3613,234700,3753,109,15,8,
"Census Tract 7040.08, Burlington County, New Jersey",7040.08,326,1165,294,5361,6,34,87,24,5340,322000,5361,134,15,8,
"Census Tract 7040.09, Burlington County, New Jersey",7040.09,207,1105,304,4778,101,205,43,97,4778,239200,4778,182,15,8,
"Census Tract 7040.11, Burlington County, New Jersey",7040.11,65,589,225,3092,18,0,0,0,3092,365500,3092,174,15,8,
"Census Tract 7040.12, Burlington County, New Jersey",7040.12,178,1343,402,5370,20,73,9,0,5370,225500,5370,389,15,8,
"Census Tract 7040.13, Burlington County, New Jersey",7040.13,184,1217,326,5249,85,0,13,0,5249,286500,5249,229,15,8,
"Census Tract 7040.14, Burlington County, New Jersey",7040.14,362,1976,409,8018,47,0,137,40,7919,338500,8018,291,15,8,
"Census Tract 7042, Burlington County, New Jersey",7042,337,1804,351,8229,197,198,17,39,7875,282200,8229,339,15,2,
"Census Tract 7043.02, Burlington County, New Jersey",7043.02,101,1337,312,5980,212,22,90,0,5980,422000,5980,336,15,3,
"Census Tract 7045, Burlington County, New Jersey",7045,477,532,128,4243,78,43,3,21,4234,241000,4243,73,15,1,
"Census Tract 7046, Burlington County, New Jersey",7046,403,226,109,2511,18,19,4,0,2261,165800,2511,91,15,4,
"Census Tract 7047, Burlington County, New Jersey",7047,325,387,203,3718,73,61,13,36,3610,241100,3718,169,15,2,
"Census Tract 7048.01, Burlington County, New Jersey",7048.01,194,333,281,3438,0,23,11,283,2589,232700,3438,13,15,2,
"Census Tract 7048.02, Burlington County, New Jersey",7048.02,78,406,321,5704,5,17,8,186,691,NA,5704,16,15,4,
"Census Tract 71, Essex County, New Jersey",71,547,359,61,3696,21,30,0,27,3696,252100,3696,153,18,4,
"Census Tract 71, Hudson County, New Jersey",71,471,890,64,3349,0,5,24,34,3224,369800,3349,158,14,16,
"Census Tract 71.01, Middlesex County, New Jersey",71.01,348,541,307,3849,69,0,0,20,3849,313600,3849,76,16,2,
"Census Tract 71.02, Middlesex County, New Jersey",71.02,198,681,279,4834,26,43,7,57,4834,325800,4834,200,16,7,
"Census Tract 71.03, Middlesex County, New Jersey",71.03,655,882,294,5051,0,59,0,108,5051,358900,5051,137,16,4,
"Census Tract 7101, Ocean County, New Jersey",7101,376,963,214,4594,113,144,54,33,4594,557200,4594,280,27,5,
"Census Tract 7111, Ocean County, New Jersey",7111,326,933,273,4267,106,11,0,28,4166,364500,4267,195,27,3,
"Census Tract 7112, Ocean County, New Jersey",7112,319,663,290,4455,0,0,0,27,4455,359000,4455,105,27,5,
"Census Tract 7113, Ocean County, New Jersey",7113,221,613,236,4187,91,45,0,0,4177,307700,4187,208,27,6,
"Census Tract 7114, Ocean County, New Jersey",7114,292,1239,315,5555,193,70,43,34,5504,426700,5555,178,27,6,
"Census Tract 7120, Ocean County, New Jersey",7120,84,397,90,1330,18,0,30,9,1314,1278800,1330,78,27,5,
"Census Tract 7130, Ocean County, New Jersey",7130,243,652,281,4571,32,92,101,8,4571,286400,4571,127,27,10,
"Census Tract 7131, Ocean County, New Jersey",7131,173,1178,488,6151,105,0,29,0,6151,277800,6151,280,27,10,
"Census Tract 7132.01, Ocean County, New Jersey",7132.01,89,549,74,2667,83,5,0,0,2667,362600,2667,116,27,6,
"Census Tract 7132.02, Ocean County, New Jersey",7132.02,61,706,281,4077,0,0,10,0,4066,266100,4077,193,27,10,
"Census Tract 7132.03, Ocean County, New Jersey",7132.03,283,625,225,4691,114,88,0,0,4691,216300,4691,106,27,1,
"Census Tract 7133, Ocean County, New Jersey",7133,354,705,292,4307,0,15,33,14,4198,170800,4307,93,27,10,
"Census Tract 7134.01, Ocean County, New Jersey",7134.01,434,785,313,5098,95,70,0,11,4901,212500,5098,67,27,10,
"Census Tract 7134.02, Ocean County, New Jersey",7134.02,524,331,177,3600,17,65,0,0,3600,224200,3600,111,27,10,
"Census Tract 7135, Ocean County, New Jersey",7135,145,461,228,2969,35,8,45,0,2969,293900,2969,75,27,10,
"Census Tract 7136, Ocean County, New Jersey",7136,76,625,187,3801,31,0,43,0,3793,291500,3801,81,27,10,
"Census Tract 7137, Ocean County, New Jersey",7137,107,508,224,2585,19,0,0,0,2585,426800,2585,153,27,10,
"Census Tract 7138, Ocean County, New Jersey",7138,298,464,221,3374,36,105,11,28,3374,268800,3374,92,27,10,
"Census Tract 7139, Ocean County, New Jersey",7139,892,676,332,6600,86,75,0,29,6600,275900,6600,94,27,10,
"Census Tract 7140, Ocean County, New Jersey",7140,385,754,271,6045,0,18,50,18,6045,272800,6045,258,27,10,
"Census Tract 7141, Ocean County, New Jersey",7141,452,375,178,3528,46,44,13,0,3351,190100,3528,153,27,10,
"Census Tract 7142, Ocean County, New Jersey",7142,320,989,416,6945,33,184,10,0,6945,293300,6945,303,27,10,
"Census Tract 7143, Ocean County, New Jersey",7143,144,463,183,3304,141,27,0,17,3304,345900,3304,166,27,10,
"Census Tract 7144, Ocean County, New Jersey",7144,40,217,22,656,32,0,8,0,656,937500,656,24,27,1,
"Census Tract 7150, Ocean County, New Jersey",7150,1832,631,294,10210,11,36,25,286,10099,346200,10210,169,27,10,
"Census Tract 7152, Ocean County, New Jersey",7152,4844,646,119,13090,0,215,26,0,13090,541500,13090,375,27,5,
"Census Tract 7153.01, Ocean County, New Jersey",7153.01,2740,669,220,9276,4,82,0,10,9276,320400,9276,424,27,4,
"Census Tract 7153.02, Ocean County, New Jersey",7153.02,3908,421,27,6468,0,18,55,69,6468,457700,6468,303,27,2,
"Census Tract 7154.01, Ocean County, New Jersey",7154.01,1297,427,61,5503,0,0,13,33,5503,495300,5503,291,27,5,
"Census Tract 7154.02, Ocean County, New Jersey",7154.02,3193,430,28,6155,0,0,0,61,6125,457800,6155,296,27,3,
"Census Tract 7155, Ocean County, New Jersey",7155,3713,987,318,12016,279,0,183,0,12016,353900,12016,445,27,6,
"Census Tract 7156, Ocean County, New Jersey",7156,2845,368,101,7568,0,43,0,87,7321,406500,7568,216,27,7,
"Census Tract 7157, Ocean County, New Jersey",7157,3283,982,183,10450,79,91,0,44,10222,318700,10450,253,27,7,
"Census Tract 7158, Ocean County, New Jersey",7158,1713,468,53,7161,0,0,0,158,7161,368200,7161,205,27,7,
"Census Tract 7159.01, Ocean County, New Jersey",7159.01,227,363,123,2236,66,148,10,119,2236,186500,2236,74,27,7,
"Census Tract 7159.02, Ocean County, New Jersey",7159.02,354,227,110,4161,61,90,119,184,4106,80700,4161,170,27,6,
"Census Tract 7160, Ocean County, New Jersey",7160,252,649,101,3613,79,0,12,0,3613,169500,3613,133,27,6,
"Census Tract 7170.01, Ocean County, New Jersey",7170.01,90,353,158,2821,0,9,58,0,2803,304100,2821,58,27,5,
"Census Tract 7170.02, Ocean County, New Jersey",7170.02,183,584,186,4831,280,109,60,98,4688,278600,4831,89,27,3,
"Census Tract 7171.01, Ocean County, New Jersey",7171.01,311,1345,511,8652,84,0,0,0,8503,380500,8652,213,27,7,
"Census Tract 7171.02, Ocean County, New Jersey",7171.02,201,697,306,4519,67,78,62,8,4519,326700,4519,226,27,3,
"Census Tract 7172, Ocean County, New Jersey",7172,254,1299,629,8901,344,0,40,0,8901,378400,8901,323,27,1,
"Census Tract 7173, Ocean County, New Jersey",7173,273,859,242,5862,150,6,10,0,5851,412900,5862,310,27,3,
"Census Tract 7174, Ocean County, New Jersey",7174,277,708,383,5437,8,0,181,0,5429,317300,5437,118,27,5,
"Census Tract 7175.01, Ocean County, New Jersey",7175.01,514,1129,635,8071,314,209,0,0,8071,238300,8071,315,27,4,
"Census Tract 7175.02, Ocean County, New Jersey",7175.02,288,1031,430,7100,314,0,0,18,7100,345000,7100,250,27,1,
"Census Tract 7180, Ocean County, New Jersey",7180,438,829,519,8490,167,67,39,146,8451,303000,8490,220,27,2,
"Census Tract 72, Essex County, New Jersey",72,536,265,43,4290,0,0,0,36,4290,242500,4290,115,18,4,
"Census Tract 72, Hudson County, New Jersey",72,88,667,34,2239,9,21,37,96,1914,566600,2239,71,14,16,
"Census Tract 72.02, Middlesex County, New Jersey",72.02,187,960,231,4949,33,21,68,37,4949,293500,4949,184,16,1,
"Census Tract 72.03, Middlesex County, New Jersey",72.03,727,628,184,4822,0,24,25,85,4822,290500,4822,131,16,3,
"Census Tract 7200.01, Ocean County, New Jersey",7200.01,281,479,285,4190,36,84,74,0,4101,180200,4190,150,27,2,
"Census Tract 7201.01, Ocean County, New Jersey",7201.01,1007,650,430,6590,64,74,45,29,6454,65300,6590,74,27,1,
"Census Tract 7201.02, Ocean County, New Jersey",7201.02,342,258,168,3378,59,134,71,62,3351,81900,3378,31,27,1,
"Census Tract 7201.03, Ocean County, New Jersey",7201.03,454,356,324,4832,85,14,7,0,4685,62200,4832,79,27,6,
"Census Tract 7202.02, Ocean County, New Jersey",7202.02,145,446,112,3836,30,71,48,5,3836,83500,3836,98,27,5,
"Census Tract 7202.03, Ocean County, New Jersey",7202.03,233,615,192,4231,81,51,26,0,4231,159600,4231,158,27,1,
"Census Tract 7202.04, Ocean County, New Jersey",7202.04,274,661,300,5835,66,18,0,14,5825,241400,5835,205,27,3,
"Census Tract 7202.05, Ocean County, New Jersey",7202.05,122,449,190,2961,107,0,81,0,2837,164900,2961,159,27,6,
"Census Tract 7202.06, Ocean County, New Jersey",7202.06,188,1020,356,5953,72,68,24,0,5953,263600,5953,133,27,7,
"Census Tract 7210, Ocean County, New Jersey",7210,314,156,74,2673,5,126,11,178,2635,193600,2673,88,27,5,
"Census Tract 7220.01, Ocean County, New Jersey",7220.01,174,903,149,5263,97,30,16,0,5263,256800,5263,168,27,5,
"Census Tract 7220.02, Ocean County, New Jersey",7220.02,383,1060,584,8459,59,0,13,0,8051,255000,8459,298,27,3,
"Census Tract 7221, Ocean County, New Jersey",7221,256,868,253,6164,144,0,19,94,5836,327600,6164,164,27,1,
"Census Tract 7222, Ocean County, New Jersey",7222,198,259,75,2323,52,43,0,0,2323,123300,2323,54,27,6,
"Census Tract 7223, Ocean County, New Jersey",7223,74,802,270,4107,13,0,13,0,3980,377300,4107,169,27,1,
"Census Tract 7224.01, Ocean County, New Jersey",7224.01,380,833,378,5219,155,19,22,0,5219,311100,5219,245,27,5,
"Census Tract 7224.02, Ocean County, New Jersey",7224.02,87,939,318,3829,46,65,0,0,3829,287400,3829,214,27,4,
"Census Tract 7225, Ocean County, New Jersey",7225,202,257,101,1413,148,6,60,27,1413,499000,1413,33,27,6,
"Census Tract 7226, Ocean County, New Jersey",7226,166,247,227,3251,15,0,0,0,3251,259500,3251,188,27,6,
"Census Tract 7227.01, Ocean County, New Jersey",7227.01,193,938,240,4655,25,0,31,0,4655,313400,4655,169,27,3,
"Census Tract 7227.02, Ocean County, New Jersey",7227.02,382,548,270,4019,25,0,0,0,4019,272600,4019,134,27,4,
"Census Tract 7228, Ocean County, New Jersey",7228,358,507,262,4983,63,0,42,0,4983,288900,4983,114,27,6,
"Census Tract 7229, Ocean County, New Jersey",7229,594,842,330,5324,57,86,37,71,5315,274600,5324,98,27,4,
"Census Tract 7230, Ocean County, New Jersey",7230,524,795,246,5710,22,69,92,0,5574,261100,5710,211,27,6,
"Census Tract 7231, Ocean County, New Jersey",7231,192,570,251,4195,0,0,35,0,3535,275500,4195,187,27,7,
"Census Tract 7232, Ocean County, New Jersey",7232,239,916,419,6434,38,0,23,29,6434,292000,6434,341,27,3,
"Census Tract 7233, Ocean County, New Jersey",7233,595,775,469,6945,25,32,0,0,6939,244800,6945,127,27,6,
"Census Tract 7234, Ocean County, New Jersey",7234,45,361,205,3009,42,0,35,22,3009,363800,3009,146,27,3,
"Census Tract 7235, Ocean County, New Jersey",7235,267,242,47,2236,48,0,10,0,2236,234500,2236,71,27,5,
"Census Tract 7236, Ocean County, New Jersey",7236,138,430,136,2412,11,28,14,6,2412,291100,2412,72,27,7,
"Census Tract 7240, Ocean County, New Jersey",7240,651,123,158,3731,10,0,35,5,3731,187300,3731,83,27,5,
"Census Tract 7250.01, Ocean County, New Jersey",7250.01,206,282,173,3020,18,0,0,0,3020,234200,3020,97,27,2,
"Census Tract 7250.02, Ocean County, New Jersey",7250.02,695,695,390,5996,26,0,0,0,5996,241700,5996,100,27,2,
"Census Tract 7251, Ocean County, New Jersey",7251,133,157,143,2137,0,43,8,0,2137,229000,2137,83,27,2,
"Census Tract 7260, Ocean County, New Jersey",7260,123,338,70,1613,0,6,29,15,1613,405700,1613,69,27,7,
"Census Tract 7270.01, Ocean County, New Jersey",7270.01,172,444,105,2026,60,46,20,0,2026,711700,2026,76,27,6,
"Census Tract 7270.02, Ocean County, New Jersey",7270.02,87,261,56,1183,84,15,24,15,1183,495400,1183,47,27,4,
"Census Tract 7280, Ocean County, New Jersey",7280,908,911,312,5430,110,57,23,201,5430,496100,5430,149,27,6,
"Census Tract 7290, Ocean County, New Jersey",7290,283,277,84,2060,5,0,47,32,2060,249100,2060,81,27,4,
"Census Tract 73, Essex County, New Jersey",73,1073,423,67,5922,0,59,0,0,5922,277500,5922,264,18,4,
"Census Tract 73, Hudson County, New Jersey",73,54,818,15,2010,0,43,50,156,2010,557800,2010,84,14,16,
"Census Tract 73.01, Middlesex County, New Jersey",73.01,116,341,128,3109,0,0,43,0,3099,296200,3109,118,16,3,
"Census Tract 73.03, Middlesex County, New Jersey",73.03,104,177,118,1823,15,18,17,0,1823,285300,1823,30,16,3,
"Census Tract 73.04, Middlesex County, New Jersey",73.04,376,1248,282,6833,36,164,0,48,6833,329400,6833,185,16,3,
"Census Tract 7300, Ocean County, New Jersey",7300,103,333,144,2211,68,0,0,0,2211,292500,2211,104,27,2,
"Census Tract 7310.01, Ocean County, New Jersey",7310.01,99,392,231,3127,72,24,0,0,3127,270900,3127,171,27,4,
"Census Tract 7310.02, Ocean County, New Jersey",7310.02,400,534,170,4097,42,52,0,0,3919,273300,4097,153,27,4,
"Census Tract 7311.01, Ocean County, New Jersey",7311.01,567,351,251,3301,38,30,0,0,3301,285100,3301,55,27,4,
"Census Tract 7311.02, Ocean County, New Jersey",7311.02,467,599,175,6141,49,36,154,0,6124,248900,6141,179,27,4,
"Census Tract 7311.03, Ocean County, New Jersey",7311.03,143,493,469,4628,36,0,10,37,4389,275000,4628,132,27,4,
"Census Tract 7312.01, Ocean County, New Jersey",7312.01,304,329,228,4071,62,0,100,0,4071,139800,4071,59,27,1,
"Census Tract 7312.02, Ocean County, New Jersey",7312.02,295,322,213,4119,102,23,67,0,4119,140400,4119,47,27,1,
"Census Tract 7312.03, Ocean County, New Jersey",7312.03,148,117,65,1774,45,0,23,0,1774,150800,1774,16,27,5,
"Census Tract 7312.04, Ocean County, New Jersey",7312.04,156,378,117,3552,119,0,33,0,3552,163600,3552,40,27,4,
"Census Tract 7312.05, Ocean County, New Jersey",7312.05,324,376,170,3611,64,35,18,0,3611,130800,3611,43,27,4,
"Census Tract 7312.06, Ocean County, New Jersey",7312.06,163,173,113,2219,15,30,44,0,2060,131900,2219,32,27,2,
"Census Tract 7320.01, Ocean County, New Jersey",7320.01,114,862,450,6440,0,0,6,0,6440,341000,6440,222,27,1,
"Census Tract 7320.02, Ocean County, New Jersey",7320.02,1200,1064,437,9113,119,11,0,0,9098,233000,9113,207,27,5,
"Census Tract 7321.01, Ocean County, New Jersey",7321.01,781,852,219,6484,42,0,0,0,6484,249100,6484,369,27,4,
"Census Tract 7321.03, Ocean County, New Jersey",7321.03,130,257,80,2473,71,0,0,0,2451,343800,2473,70,27,6,
"Census Tract 7321.04, Ocean County, New Jersey",7321.04,390,509,368,3763,76,64,19,0,3763,269900,3763,124,27,5,
"Census Tract 7330, Ocean County, New Jersey",7330,547,1376,789,8746,34,0,207,0,8746,303900,8746,220,27,4,
"Census Tract 7340.01, Ocean County, New Jersey",7340.01,295,1153,424,7594,178,17,62,17,7594,269400,7594,200,27,4,
"Census Tract 7340.02, Ocean County, New Jersey",7340.02,907,753,466,6669,371,31,66,0,6669,267300,6669,249,27,4,
"Census Tract 7340.03, Ocean County, New Jersey",7340.03,1124,585,382,7566,159,0,176,0,7445,204600,7566,165,27,4,
"Census Tract 7350.01, Ocean County, New Jersey",7350.01,278,812,529,7094,20,0,0,47,7094,243200,7094,226,27,4,
"Census Tract 7350.02, Ocean County, New Jersey",7350.02,606,1245,485,8800,51,0,42,52,8569,252100,8800,258,27,4,
"Census Tract 7351.01, Ocean County, New Jersey",7351.01,168,274,207,2613,8,0,8,0,2613,199800,2613,50,27,1,
"Census Tract 7351.03, Ocean County, New Jersey",7351.03,309,756,190,4101,44,67,0,0,4101,382500,4101,175,27,4,
"Census Tract 7351.04, Ocean County, New Jersey",7351.04,406,634,220,4263,10,39,92,8,4248,337100,4263,173,27,4,
"Census Tract 7360.01, Ocean County, New Jersey",7360.01,103,517,285,3341,58,0,94,0,3332,268400,3341,195,27,4,
