full_name,census_tract,poverty,bachelors,associates,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,population,self_income,museums,pharmacies,score
"Census Tract 425, Bergen County, New Jersey",425.0,114,996,255,4559,8,0,19,0,4518,619700.0,4559,195,20,7,68.60335384615385
"Census Tract 425, Morris County, New Jersey",425.0,70,906,68,3306,50,0,5,65,3306,676900.0,3306,166,29,4,74.27804615384618
"Census Tract 426, Morris County, New Jersey",426.0,686,1954,323,8366,0,325,16,333,8340,583900.0,8366,250,29,1,66.37198461538463
"Census Tract 427, Morris County, New Jersey",427.0,84,1035,71,4160,80,19,36,0,4134,688400.0,4160,165,29,3,75.83716923076925
"Census Tract 428, Morris County, New Jersey",428.0,33,1273,141,4721,131,9,10,21,4721,808900.0,4721,201,29,5,89.0701230769231
"Census Tract 429, Morris County, New Jersey",429.0,213,853,125,3820,41,80,20,20,3791,600200.0,3820,235,29,3,66.23204615384616
"Census Tract 43, Essex County, New Jersey",43.0,1263,82,126,2624,0,0,0,62,2624,197100.0,2624,55,18,7,22.342800000000004
"Census Tract 43, Hudson County, New Jersey",43.0,176,394,51,2389,0,18,0,39,2389,329500.0,2389,100,14,16,36.44853846153847
"Census Tract 43, Middlesex County, New Jersey",43.0,656,171,229,3928,0,20,0,0,3928,218700.0,3928,42,16,7,25.088338461538463
"Census Tract 43.01, Mercer County, New Jersey",43.01,377,1740,259,8761,246,380,75,311,8761,534800.0,8761,157,28,5,61.14838461538462
"Census Tract 43.04, Mercer County, New Jersey",43.04,89,1955,244,8082,24,19,22,21,8061,638600.0,8082,391,28,1,72.08732307692308
"Census Tract 43.06, Mercer County, New Jersey",43.06,84,1232,115,5537,102,49,135,83,5363,663300.0,5537,244,28,2,73.67060000000002
"Census Tract 43.07, Mercer County, New Jersey",43.07,49,1473,109,5627,0,116,74,284,5627,604200.0,5627,335,28,4,67.42724615384617
"Census Tract 43.09, Mercer County, New Jersey",43.09,112,1042,158,4507,131,67,29,0,4507,465000.0,4507,164,28,2,51.928261538461534
"Census Tract 43.10, Mercer County, New Jersey",43.1,53,2553,271,9738,167,124,0,0,9738,353400.0,9738,259,28,7,42.03304615384615
"Census Tract 430, Morris County, New Jersey",430.0,225,1174,211,4467,153,61,0,54,4467,662900.0,4467,241,29,5,73.2898153846154
"Census Tract 430.01, Bergen County, New Jersey",430.01,52,1252,109,4184,31,7,18,0,4175,634400.0,4184,170,20,7,70.06415384615386
"Census Tract 430.02, Bergen County, New Jersey",430.02,143,1105,180,4620,10,17,59,74,4362,529000.0,4620,181,20,1,58.83673846153846
"Census Tract 431, Morris County, New Jersey",431.0,234,910,121,3509,29,0,71,13,3509,1166500.0,3509,124,29,5,127.09104615384616
"Census Tract 432, Morris County, New Jersey",432.0,212,745,59,4246,15,25,45,64,4099,738300.0,4246,70,29,7,81.16616923076924
"Census Tract 433.01, Morris County, New Jersey",433.01,154,668,79,3065,50,52,25,0,2811,575600.0,3065,131,29,7,63.209861538461546
"Census Tract 433.02, Morris County, New Jersey",433.02,315,830,84,3025,52,28,20,55,3025,606200.0,3025,125,29,7,66.57335384615386
"Census Tract 433.03, Morris County, New Jersey",433.03,41,1079,93,3618,52,0,19,0,3618,672400.0,3618,161,29,5,73.92684615384617
"Census Tract 434.01, Morris County, New Jersey",434.01,324,1612,168,6971,62,56,181,162,6639,488700.0,6971,409,29,6,55.49201538461538
"Census Tract 434.02, Morris County, New Jersey",434.02,551,1467,150,5623,42,17,110,0,5611,602700.0,5623,460,29,5,67.33592307692308
"Census Tract 435, Morris County, New Jersey",435.0,270,396,92,3356,16,8,0,7,3356,347500.0,3356,15,29,2,38.72369230769231
"Census Tract 436, Morris County, New Jersey",436.0,128,1479,158,5816,68,137,81,396,5766,498400.0,5816,252,29,6,56.10075384615384
"Census Tract 437, Morris County, New Jersey",437.0,273,1131,125,3696,20,45,0,101,3464,483900.0,3696,128,29,7,53.65387692307693
"Census Tract 438, Morris County, New Jersey",438.0,425,1559,143,5901,82,160,11,129,5886,437400.0,5901,513,29,7,49.65876923076924
"Census Tract 439, Morris County, New Jersey",439.0,150,1198,122,4730,0,0,39,0,4730,850600.0,4730,217,29,6,93.55827692307695
"Census Tract 44, Essex County, New Jersey",44.0,278,71,164,1340,0,45,0,0,1340,164500.0,1340,31,18,2,18.268446153846156
"Census Tract 44, Hudson County, New Jersey",44.0,1142,253,93,2635,0,67,0,64,2635,369700.0,2635,76,14,16,40.951892307692304
"Census Tract 44, Middlesex County, New Jersey",44.0,611,354,435,4699,0,0,0,91,4699,227600.0,4699,17,16,5,26.372446153846155
"Census Tract 44.03, Mercer County, New Jersey",44.03,738,1004,120,5413,0,123,0,28,5413,278000.0,5413,159,28,7,32.16012307692308
"Census Tract 44.04, Mercer County, New Jersey",44.04,581,1133,276,7067,119,134,14,0,7067,210300.0,7067,178,28,7,25.493661538461534
"Census Tract 44.05, Mercer County, New Jersey",44.05,692,1694,375,8188,104,109,90,140,8130,390900.0,8188,179,28,4,45.45521538461539
"Census Tract 44.06, Mercer County, New Jersey",44.06,532,1055,239,4986,58,165,6,66,4986,285300.0,4986,122,28,5,32.79833846153847
"Census Tract 44.07, Mercer County, New Jersey",44.07,655,1478,281,7053,0,260,0,36,7053,346600.0,7053,248,28,5,40.24907692307693
"Census Tract 440, Morris County, New Jersey",440.0,115,1344,88,5648,97,112,89,0,5557,987800.0,5648,396,29,6,108.7207076923077
"Census Tract 441, Bergen County, New Jersey	",441.0,133,1837,213,6268,0,0,41,0,6268,679100.0,6268,213,20,6,75.74184615384617
"Census Tract 441.01, Morris County, New Jersey",441.01,4,870,139,2997,106,10,0,0,2997,603600.0,2997,175,29,2,66.27524615384615
"Census Tract 441.02, Morris County, New Jersey",441.02,221,1125,400,5662,73,40,0,0,5662,530700.0,5662,242,29,1,59.487569230769225
"Census Tract 442, Morris County, New Jersey",442.0,155,1141,154,3843,90,0,31,12,3843,1059800.0,3843,253,29,3,115.78553846153845
"Census Tract 442.01, Bergen County, New Jersey",442.01,17,1237,20,3747,13,0,12,0,3747,600000.0,3747,164,20,6,66.18304615384616
"Census Tract 442.02, Bergen County, New Jersey",442.02,176,1463,273,4948,23,22,26,0,4948,453300.0,4948,138,20,5,50.89640000000001
"Census Tract 443, Morris County, New Jersey",443.0,298,1153,238,6404,60,163,0,17,6404,341800.0,6404,219,29,7,39.39652307692309
"Census Tract 444.01, Morris County, New Jersey",444.01,71,1053,187,4396,8,0,9,62,4381,451900.0,4396,157,29,3,50.466815384615394
"Census Tract 444.03, Morris County, New Jersey",444.03,162,1207,250,5007,133,0,8,73,5007,354500.0,5007,235,29,3,40.26798461538462
"Census Tract 444.04, Morris County, New Jersey",444.04,231,1087,326,4376,37,0,47,0,4376,346200.0,4376,178,29,1,39.12861538461539
"Census Tract 445.01, Morris County, New Jersey",445.01,585,1540,429,6493,51,52,67,71,6493,331300.0,6493,200,29,1,38.41216923076924
"Census Tract 445.02, Morris County, New Jersey",445.02,211,701,336,4520,37,0,29,12,4520,348900.0,4520,129,29,1,39.397153846153856
"Census Tract 446.01, Morris County, New Jersey",446.01,290,807,334,4782,0,17,13,22,4782,352600.0,4782,240,29,3,39.94026153846154
"Census Tract 446.02, Morris County, New Jersey",446.02,187,1264,383,5680,125,0,17,0,5680,342400.0,5680,230,29,4,39.22923076923077
"Census Tract 447.01, Morris County, New Jersey",447.01,310,622,272,4719,166,0,45,0,4719,269100.0,4719,156,29,3,30.87763076923077
"Census Tract 447.02, Morris County, New Jersey",447.02,364,1222,395,6010,27,43,0,0,6010,381100.0,6010,333,29,5,43.55064615384616
"Census Tract 448, Morris County, New Jersey",448.0,976,552,491,7157,47,0,36,0,7157,263400.0,7157,270,29,2,31.24304615384615
"Census Tract 449, Morris County, New Jersey",449.0,575,543,497,5941,10,28,5,0,5897,272800.0,5941,249,29,3,31.766707692307694
"Census Tract 45, Essex County, New Jersey",45.0,467,266,114,3232,26,24,0,64,3232,199400.0,3232,135,18,1,22.77049230769231
"Census Tract 45, Hudson County, New Jersey",45.0,1318,282,141,4084,0,77,0,31,4084,272000.0,4084,52,14,16,30.966184615384616
"Census Tract 45, Middlesex County, New Jersey",45.0,1548,476,178,8332,0,131,80,22,8328,253600.0,8332,81,16,7,30.562969230769227
"Census Tract 45.01, Mercer County, New Jersey",45.01,124,434,17,6549,0,56,0,98,6549,872500.0,6549,124,28,1,96.40653846153847
"Census Tract 45.02, Mercer County, New Jersey",45.02,188,241,0,1178,19,0,21,42,1178,1989600.0,1178,71,28,7,214.76539999999997
"Census Tract 450, Morris County, New Jersey",450.0,701,424,339,4993,0,38,0,11,4828,253900.0,4993,75,29,6,29.303076923076922
"Census Tract 451, Bergen County, New Jersey",451.0,700,1541,402,8325,0,55,0,0,8325,441700.0,8325,426,20,7,51.00472307692308
"Census Tract 451, Morris County, New Jersey",451.0,291,676,438,6521,0,21,0,0,6521,294400.0,6521,240,29,7,34.28195384615385
"Census Tract 452, Bergen County, New Jersey",452.0,159,558,181,2923,0,33,0,35,2923,414900.0,2923,129,20,4,45.88672307692309
"Census Tract 452, Morris County, New Jersey",452.0,240,717,261,3560,32,25,10,9,3560,294300.0,3560,153,29,6,33.177661538461535
"Census Tract 453, Morris County, New Jersey",453.0,170,698,320,4665,8,27,9,41,4487,296100.0,4665,200,29,7,33.74658461538462
"Census Tract 454.01, Morris County, New Jersey",454.01,49,1027,343,5507,41,83,74,124,5507,332900.0,5507,324,29,5,38.12312307692308
"Census Tract 454.02, Morris County, New Jersey",454.02,592,609,273,5065,9,29,10,0,5065,276700.0,5065,296,29,4,31.873630769230775
"Census Tract 455.01, Morris County, New Jersey",455.01,56,1005,439,4927,24,0,53,0,4927,386200.0,4927,139,29,4,43.60656923076924
"Census Tract 455.02, Morris County, New Jersey",455.02,392,2095,487,8479,62,0,48,56,8479,403000.0,8479,271,29,2,46.92392307692308
"Census Tract 456.02, Morris County, New Jersey",456.02,297,101,103,1578,10,34,8,16,1578,171500.0,1578,46,29,3,19.110307692307696
"Census Tract 456.03, Morris County, New Jersey",456.03,285,1043,238,5001,17,62,50,54,5001,437300.0,5001,207,29,6,49.15972307692308
"Census Tract 457.01, Morris County, New Jersey",457.01,222,1268,249,5998,65,21,48,0,5998,553200.0,5998,348,29,1,62.057430769230784
"Census Tract 457.03, Morris County, New Jersey",457.03,143,842,195,3757,67,13,24,0,3757,567500.0,3757,263,29,1,62.69803076923077
"Census Tract 457.04, Morris County, New Jersey",457.04,30,1182,147,5180,77,0,26,0,5180,547600.0,5180,203,29,1,61.07547692307694
"Census Tract 458.04, Morris County, New Jersey",458.04,145,1607,198,5792,52,22,204,0,5779,858100.0,5792,412,29,7,94.87953846153847
"Census Tract 459.01, Morris County, New Jersey",459.01,94,365,50,1593,0,7,12,12,1593,484500.0,1593,82,29,5,52.84104615384616
"Census Tract 459.02, Morris County, New Jersey",459.02,124,1935,359,7822,78,0,58,0,7799,638600.0,7822,333,29,2,72.0014153846154
"Census Tract 46, Essex County, New Jersey",46.0,460,382,137,2729,0,0,0,42,2729,221900.0,2729,47,18,1,25.008769230769236
"Census Tract 46, Hudson County, New Jersey",46.0,745,155,78,2496,0,26,6,0,2496,306000.0,2496,63,14,16,33.973076923076924
"Census Tract 46, Middlesex County, New Jersey",46.0,1580,304,175,5468,40,25,0,24,5468,248100.0,5468,97,16,3,28.929707692307694
"Census Tract 460, Morris County, New Jersey",460.0,297,395,240,3209,34,72,0,81,3209,267100.0,3209,93,29,4,30.068738461538462
"Census Tract 461, Bergen County, New Jersey",461.0,488,882,281,4418,0,74,231,31,4418,363900.0,4418,255,20,7,41.07352307692308
"Census Tract 461.03, Morris County, New Jersey",461.03,486,996,496,5662,0,145,14,209,5662,328000.0,5662,219,29,6,37.69147692307693
"Census Tract 461.04, Morris County, New Jersey",461.04,270,1080,326,6633,15,71,94,62,6633,424700.0,6633,298,29,4,48.42532307692308
"Census Tract 461.05, Morris County, New Jersey",461.05,813,1500,463,8188,118,314,21,100,8188,280600.0,8188,238,29,3,33.60470769230769
"Census Tract 461.06, Morris County, New Jersey",461.06,259,1920,464,8386,217,145,39,13,8356,384000.0,8386,310,29,7,44.82092307692308
"Census Tract 462, Bergen County, New Jersey",462.0,212,704,197,3923,91,9,46,16,3923,336900.0,3923,194,20,4,37.893984615384625
"Census Tract 462.01, Morris County, New Jersey",462.01,169,1567,306,6076,110,21,45,23,5932,383200.0,6076,251,29,5,43.78287692307693
"Census Tract 462.02, Morris County, New Jersey",462.02,50,770,73,3637,35,0,15,0,3637,445600.0,3637,157,29,7,49.45696923076923
"Census Tract 462.97, Morris County, New Jersey",462.97,53,923,149,3627,26,20,0,0,3627,544700.0,3627,163,29,2,60.16261538461538
"Census Tract 462.98, Morris County, New Jersey",462.98,191,1009,272,5181,50,0,37,0,5181,531000.0,5181,282,29,4,59.31776923076924
"Census Tract 463, Bergen County, New Jersey",463.0,323,918,206,4593,0,26,76,152,4574,316600.0,4593,208,20,4,35.997569230769244
"Census Tract 463, Morris County, New Jersey",463.0,127,1246,245,5715,116,0,18,0,5621,485500.0,5715,309,29,3,54.62763076923077
"Census Tract 464, Morris County, New Jersey",464.0,140,1185,213,4945,86,27,70,0,4732,655400.0,4945,243,29,1,72.60663076923076
"Census Tract 47, Essex County, New Jersey",47.0,911,514,280,5149,35,88,14,53,5149,243500.0,5149,82,18,2,28.30036923076922
"Census Tract 47, Hudson County, New Jersey",47.0,644,448,124,2777,9,15,0,25,2762,437300.0,2777,129,14,16,48.26978461538462
"Census Tract 47, Middlesex County, New Jersey",47.0,540,344,83,4202,0,0,0,0,4202,255800.0,4202,40,16,2,29.170584615384612
"Census Tract 471, Bergen County, New Jersey",471.0,240,1414,190,6009,40,0,0,31,5921,647800.0,6009,347,20,3,72.24569230769231
"Census Tract 472, Bergen County, New Jersey",472.0,223,1186,92,4447,0,0,156,0,4433,881800.0,4447,201,20,4,96.81943076923078
"Census Tract 473, Bergen County, New Jersey",473.0,67,742,75,3166,20,14,25,7,3166,1112500.0,3166,166,20,1,121.11050769230772
"Census Tract 474, Bergen County, New Jersey",474.0,343,1250,96,4729,27,17,171,67,4712,722700.0,4729,286,20,7,79.83827692307695
"Census Tract 475, Bergen County, New Jersey",475.0,186,1753,213,6918,9,36,119,0,6824,676900.0,6918,272,20,7,75.73624615384617
"Census Tract 48, Hudson County, New Jersey",48.0,660,725,168,3790,0,50,22,231,3790,311100.0,3790,150,14,16,35.11200000000001
"Census Tract 48, Middlesex County, New Jersey",48.0,1481,225,105,5449,0,0,0,13,5209,251600.0,5449,67,16,2,29.21687692307692
"Census Tract 48.01, Essex County, New Jersey",48.01,805,105,104,2275,0,25,0,3,2275,195300.0,2275,32,18,4,21.968184615384622
"Census Tract 48.02, Essex County, New Jersey",48.02,1329,22,63,2982,0,113,0,0,2982,128000.0,2982,27,18,1,15.011938461538461
"Census Tract 481, Bergen County, New Jersey",481.0,436,909,176,3884,15,14,0,33,3884,450200.0,3884,92,20,4,50.10132307692308
"Census Tract 482, Bergen County, New Jersey",482.0,117,1878,339,7646,0,0,211,43,7646,510100.0,7646,267,20,5,58.08064615384616
"Census Tract 49, Essex County, New Jersey",49.0,507,134,261,3494,0,76,31,32,3494,280900.0,3494,65,18,4,31.62996923076923
"Census Tract 49, Hudson County, New Jersey",49.0,829,612,118,3879,0,50,0,19,3879,299400.0,3879,110,14,16,33.851753846153855
"Census Tract 49, Middlesex County, New Jersey",49.0,1417,326,207,4985,0,37,0,8,4962,239400.0,4985,102,16,4,27.807692307692303
"Census Tract 490.01, Bergen County, New Jersey",490.01,57,1253,248,4487,0,0,113,0,4487,687200.0,4487,216,20,2,75.8965230769231
"Census Tract 490.02, Bergen County, New Jersey",490.02,223,1235,207,5489,6,0,54,19,5466,542900.0,5489,190,20,2,60.707446153846156
"Census Tract 5, Atlantic County, New Jersey",5.0,1191,145,55,3298,0,7,0,0,3298,151100.0,3298,60,21,5,17.616707692307692
"Census Tract 5, Essex County, New Jersey",5.0,616,124,31,1847,0,0,0,9,1847,230600.0,1847,57,18,5,25.59498461538461
"Census Tract 5, Hudson County, New Jersey",5.0,921,582,136,4422,0,22,18,10,4422,399000.0,4422,137,14,5,44.784000000000006
"Census Tract 5, Mercer County, New Jersey",5.0,1283,163,106,4814,0,0,8,72,4814,88200.0,4814,67,28,1,11.40689230769231
"Census Tract 5.01, Middlesex County, New Jersey",5.01,574,428,231,4513,80,0,0,0,4504,265700.0,4513,131,16,3,30.41347692307692
"Census Tract 5.02, Middlesex County, New Jersey",5.02,710,1795,275,6194,0,235,0,226,6194,268800.0,6194,120,16,3,31.59581538461538
"Census Tract 50, Bergen County, New Jersey",50.0,74,1112,167,6191,20,0,19,0,6191,375000.0,6191,203,20,5,42.837661538461546
"Census Tract 50, Essex County, New Jersey",50.0,1036,155,154,2822,0,0,0,20,2822,257100.0,2822,71,18,3,28.867092307692303
"Census Tract 50, Middlesex County, New Jersey",50.0,631,357,100,5095,6,0,0,15,5095,283800.0,5095,49,16,1,32.52001538461539
"Census Tract 500, Bergen County, New Jersey",500.0,367,1055,285,5613,36,64,37,19,5382,374000.0,5613,122,20,1,42.51686153846155
"Census Tract 5001, Gloucester County, New Jersey",5001.0,459,333,101,4185,42,299,68,60,4185,148700.0,4185,70,6,7,17.658707692307694
"Census Tract 5002.01, Gloucester County, New Jersey",5002.01,118,251,119,2427,2,37,19,0,2427,172300.0,2427,28,6,1,19.495338461538466
"Census Tract 5002.02, Gloucester County, New Jersey",5002.02,161,666,214,4339,16,44,0,0,4339,186200.0,4339,86,6,1,21.767200000000003
"Census Tract 5002.03, Gloucester County, New Jersey",5002.03,349,897,382,4362,35,41,15,58,4362,206800.0,4362,85,6,2,24.080646153846157
"Census Tract 5002.04, Gloucester County, New Jersey",5002.04,64,1478,536,6532,175,0,56,147,6438,306600.0,6532,114,6,1,35.68578461538462
"Census Tract 5002.05, Gloucester County, New Jersey",5002.05,190,545,282,3554,20,31,132,0,3554,214800.0,3554,102,6,7,24.57615384615385
"Census Tract 5003, Gloucester County, New Jersey",5003.0,287,184,171,2983,11,29,10,16,2983,148700.0,2983,58,6,7,17.174769230769233
"Census Tract 5004, Gloucester County, New Jersey",5004.0,1305,485,302,5937,0,152,0,0,5937,112700.0,5937,74,6,1,14.528676923076924
"Census Tract 5005, Gloucester County, New Jersey",5005.0,502,534,299,4839,95,35,0,9,4839,178000.0,4839,68,6,3,21.090692307692308
"Census Tract 5006, Gloucester County, New Jersey",5006.0,346,1727,574,10396,160,11,28,0,10291,315200.0,10396,304,6,1,38.090707692307696
"Census Tract 5007.01, Gloucester County, New Jersey",5007.01,430,1128,493,7775,36,59,119,30,7775,185900.0,7775,190,6,2,23.132200000000005
"Census Tract 5007.02, Gloucester County, New Jersey",5007.02,106,1033,441,5907,46,0,0,0,5907,236900.0,5907,233,6,2,27.905076923076916
"Census Tract 5007.03, Gloucester County, New Jersey",5007.03,75,285,96,1310,19,0,0,0,1310,314800.0,1310,105,6,5,34.461046153846155
"Census Tract 5008, Gloucester County, New Jersey",5008.0,63,505,157,2225,15,5,18,0,2225,273700.0,2225,90,6,8,30.397846153846157
"Census Tract 5009, Gloucester County, New Jersey",5009.0,96,379,188,2993,74,0,7,0,2993,200700.0,2993,72,6,8,22.794938461538464
"Census Tract 501, Somerset County, New Jersey",501.0,140,435,105,3034,44,42,38,18,2770,336000.0,3034,51,16,5,37.33952307692308
"Census Tract 5010.01, Gloucester County, New Jersey",5010.01,281,311,78,2114,47,12,0,0,2114,145700.0,2114,22,6,3,16.538938461538464
"Census Tract 5010.02, Gloucester County, New Jersey",5010.02,1297,366,151,4315,30,528,10,6,4315,178000.0,4315,68,6,2,20.969046153846154
"Census Tract 5010.03, Gloucester County, New Jersey",5010.03,524,652,228,3500,6,21,19,0,3492,167500.0,3500,108,6,5,19.49923076923077
"Census Tract 5011.01, Gloucester County, New Jersey",5011.01,596,243,251,3985,79,51,11,77,3902,153200.0,3985,60,6,6,18.065707692307697
"Census Tract 5011.02, Gloucester County, New Jersey",5011.02,298,1024,313,6856,28,166,32,115,6856,221600.0,6856,187,6,3,26.598907692307694
"Census Tract 5011.03, Gloucester County, New Jersey",5011.03,286,513,290,5156,32,12,58,0,5156,220500.0,5156,100,6,5,25.758000000000003
"Census Tract 5011.04, Gloucester County, New Jersey",5011.04,123,313,173,3187,43,0,25,0,2963,194600.0,3187,32,6,5,22.151384615384618
"Census Tract 5011.05, Gloucester County, New Jersey",5011.05,186,453,216,2994,0,179,0,24,2994,172900.0,2994,76,6,4,19.83538461538462
"Census Tract 5011.06, Gloucester County, New Jersey",5011.06,268,533,379,3882,94,64,57,16,3767,203600.0,3882,83,6,8,23.487830769230772
"Census Tract 5011.07, Gloucester County, New Jersey",5011.07,273,332,143,4394,129,36,0,15,4394,168200.0,4394,63,6,8,19.79932307692308
"Census Tract 5012.01, Gloucester County, New Jersey",5012.01,15,1277,580,6309,47,0,69,0,6294,281700.0,6309,254,6,3,32.928553846153854
"Census Tract 5012.02, Gloucester County, New Jersey",5012.02,56,811,326,4767,42,5,52,0,4767,261800.0,4767,124,6,5,30.10075384615385
"Census Tract 5012.03, Gloucester County, New Jersey",5012.03,66,427,222,3183,25,17,28,0,3183,194900.0,3183,63,6,7,22.243907692307694
"Census Tract 5012.04, Gloucester County, New Jersey",5012.04,33,621,215,3706,53,16,8,0,3706,216200.0,3706,52,6,7,24.74558461538462
"Census Tract 5012.05, Gloucester County, New Jersey",5012.05,121,496,148,2753,72,14,6,0,2753,255600.0,2753,123,6,1,28.650876923076922
"Census Tract 5012.06, Gloucester County, New Jersey",5012.06,185,503,272,3821,26,29,21,25,3683,231600.0,3821,83,6,4,26.440076923076923
"Census Tract 5012.08, Gloucester County, New Jersey",5012.08,72,807,256,4034,81,31,119,0,4010,230200.0,4034,249,6,4,26.465769230769236
"Census Tract 5012.09, Gloucester County, New Jersey",5012.09,760,1422,439,7032,113,98,14,0,7032,274700.0,7032,317,6,6,32.536876923076925
"Census Tract 5012.10, Gloucester County, New Jersey",5012.1,114,645,309,3531,105,0,0,0,3531,230700.0,3531,122,6,6,26.292107692307695
"Census Tract 5012.12, Gloucester County, New Jersey",5012.12,190,470,356,3760,42,47,38,55,3760,168700.0,3760,36,6,6,19.66695384615385
"Census Tract 5012.13, Gloucester County, New Jersey",5012.13,255,1110,362,4913,97,79,16,34,4913,280900.0,4913,159,6,3,32.299276923076924
"Census Tract 5013.01, Gloucester County, New Jersey",5013.01,314,558,319,3527,19,8,0,7,3527,189800.0,3527,132,6,4,21.89401538461539
"Census Tract 5013.02, Gloucester County, New Jersey",5013.02,260,344,132,2753,31,7,32,0,2753,153900.0,2753,86,6,7,17.676661538461545
"Census Tract 5013.03, Gloucester County, New Jersey",5013.03,235,388,203,2550,0,0,9,0,2478,198400.0,2550,69,6,2,22.392861538461542
"Census Tract 5014.02, Gloucester County, New Jersey",5014.02,1152,266,143,3406,103,340,0,0,3378,168600.0,3406,61,6,2,19.588661538461544
"Census Tract 5014.03, Gloucester County, New Jersey",5014.03,548,652,397,3837,32,74,54,17,3837,210100.0,3837,125,6,1,24.24849230769231
"Census Tract 5014.04, Gloucester County, New Jersey",5014.04,414,155,86,3197,0,86,12,26,3197,177900.0,3197,62,6,1,20.395861538461542
"Census Tract 5014.05, Gloucester County, New Jersey",5014.05,596,798,199,4474,19,0,27,0,4438,205800.0,4474,166,6,1,24.005107692307696
"Census Tract 5014.06, Gloucester County, New Jersey",5014.06,1151,607,171,4666,9,490,16,86,4666,190000.0,4666,97,6,4,22.41923076923077
"Census Tract 5015, Gloucester County, New Jersey",5015.0,489,1180,516,8545,85,27,11,36,8532,197400.0,8545,215,6,4,24.66032307692308
"Census Tract 5016.03, Gloucester County, New Jersey",5016.03,663,551,323,6046,19,44,0,29,6046,170800.0,6046,129,6,6,20.779107692307694
"Census Tract 5016.04, Gloucester County, New Jersey",5016.04,448,884,514,7441,96,16,0,47,7281,223000.0,7441,251,6,3,26.963138461538456
"Census Tract 5016.05, Gloucester County, New Jersey",5016.05,225,400,106,4413,25,94,11,26,4413,166900.0,4413,113,6,1,19.677246153846156
"Census Tract 5016.06, Gloucester County, New Jersey",5016.06,415,650,596,7362,314,125,34,36,7348,214200.0,7362,315,6,5,26.021292307692306
"Census Tract 5016.08, Gloucester County, New Jersey",5016.08,412,623,356,5343,45,94,214,0,5343,157500.0,5343,169,6,7,19.11369230769231
"Census Tract 5016.09, Gloucester County, New Jersey",5016.09,438,944,411,6127,100,79,14,71,6127,297300.0,6127,156,6,6,34.49826153846154
"Census Tract 5017.01, Gloucester County, New Jersey",5017.01,142,577,417,5203,22,0,26,0,5203,209000.0,5203,264,6,5,24.58961538461539
"Census Tract 5017.02, Gloucester County, New Jersey",5017.02,177,226,153,2511,28,12,7,0,2511,231600.0,2511,63,6,3,25.927430769230767
"Census Tract 5017.03, Gloucester County, New Jersey",5017.03,563,444,276,4193,129,50,14,0,4193,189000.0,4193,248,6,1,22.086307692307695
"Census Tract 5017.04, Gloucester County, New Jersey",5017.04,425,408,231,4598,98,26,30,20,4582,193000.0,4598,112,6,6,22.593861538461542
"Census Tract 5018, Gloucester County, New Jersey",5018.0,83,162,91,1572,19,61,4,0,1572,198600.0,1572,32,6,1,22.00598461538462
"Census Tract 5019, Gloucester County, New Jersey",5019.0,307,411,326,4120,106,0,0,9,4120,221600.0,4120,168,6,3,25.520569230769233
"Census Tract 502, Somerset County, New Jersey",502.0,87,792,34,2868,0,181,0,41,2868,319200.0,2868,45,16,3,35.5538153846154
"Census Tract 5020.01, Gloucester County, New Jersey",5020.01,114,1166,337,6041,132,50,223,8,6041,355600.0,6041,234,6,4,40.76373846153846
"Census Tract 5020.02, Gloucester County, New Jersey",5020.02,122,1204,484,6889,130,43,46,0,6889,325600.0,6889,377,6,5,37.88781538461539
"Census Tract 5021, Gloucester County, New Jersey",5021.0,115,599,122,3167,80,0,5,0,3167,359200.0,3167,156,6,1,39.97369230769231
"Census Tract 5022, Gloucester County, New Jersey",5022.0,380,2500,600,12381,133,211,94,183,12381,337900.0,12381,583,6,1,41.47938461538462
"Census Tract 5023, Gloucester County, New Jersey",5023.0,277,311,186,2585,29,37,5,5,2585,207400.0,2585,59,6,6,23.37712307692308
"Census Tract 5024, Gloucester County, New Jersey",5024.0,260,1168,289,5949,28,10,46,10,5925,207600.0,5949,249,6,3,24.781969230769235
"Census Tract 503, Somerset County, New Jersey",503.0,146,973,164,3567,21,0,0,0,3567,309800.0,3567,150,16,8,34.858138461538466
"Census Tract 504, Somerset County, New Jersey",504.0,343,288,102,2652,26,157,0,28,2652,255300.0,2652,61,16,1,28.559846153846152
"Census Tract 505, Somerset County, New Jersey",505.0,331,536,202,3896,0,133,0,122,3896,285200.0,3896,134,16,4,32.29407692307692
"Census Tract 506, Somerset County, New Jersey",506.0,110,700,100,3901,40,9,12,0,3901,368500.0,3901,65,16,8,41.22236923076924
"Census Tract 507.01, Somerset County, New Jersey",507.01,101,736,307,4271,39,0,46,15,4230,423000.0,4271,91,16,8,47.26183076923077
"Census Tract 507.03, Somerset County, New Jersey",507.03,348,1155,118,4959,140,53,14,73,4940,541200.0,4959,93,16,8,60.311476923076924
"Census Tract 507.04, Somerset County, New Jersey",507.04,336,1289,280,6659,91,48,94,108,6635,370900.0,6659,100,16,8,42.622076923076925
"Census Tract 508.01, Somerset County, New Jersey",508.01,55,876,86,4008,197,0,6,0,3870,555900.0,4008,181,16,8,61.4786153846154
"Census Tract 508.02, Somerset County, New Jersey",508.02,56,848,200,4443,141,101,49,106,4301,478400.0,4443,173,16,8,53.308953846153855
